area,promotion_bureau,commune,type,april,may,june,july,august,september,october,november,december,january,february,march,sum,previous_year,comparison_with_previous_year
道央,空知,長沼町,内道内客,58.4,84.7,75.6,83.3,120.9,84.1,73.2,49.9,26,56.3,49.5,47.8,809.7,842,96.163895,,,,,,,,,,,,,,,,,,,,,,,
道央,空知,長沼町,内日帰客,57.6,83.8,74.2,81.6,119.5,82.8,71.7,48.9,25.2,55.2,48.6,46.6,795.7,826,96.331719,,,,,,,,,,,,,,,,,,,,,,,
道央,空知,長沼町,内宿泊客,0.8,1.8,2.6,2.3,2.3,2.7,2.6,1.1,0.9,1.1,0.9,1.3,20.4,22.2,91.891892,,,,,,,,,,,,,,,,,,,,,,,
道央,空知,長沼町,宿泊客延数,0.8,1.9,3.3,2.3,2.3,2.7,2.6,1.1,0.9,1.1,0.9,1.3,21.2,22.2,95.495495,,,,,,,,,,,,,,,,,,,,,,,
道央,空知,栗山町,入込総数,38.7,32.9,28.1,48.1,31.3,153.7,25.5,11.4,8.3,8.3,7.2,8.1,401.6,368,109.130435,,,,,,,,,,,,,,,,,,,,,,,
道央,空知,栗山町,内道外客,0.4,0.7,0.9,0.9,0.8,1,0.5,0.3,0.3,0.2,0.2,0.3,6.5,5.1,127.45098,,,,,,,,,,,,,,,,,,,,,,,
道央,空知,栗山町,内道内客,38.3,32.2,27.2,47.2,30.5,152.7,25,11.1,8,8.1,7,7.8,395.1,362.9,108.872968,,,,,,,,,,,,,,,,,,,,,,,
道央,空知,栗山町,内日帰客,38.1,31.4,26.3,45.5,28.5,151.5,23.6,10.4,7.3,7.2,6.5,7.3,383.6,349.5,109.756795,,,,,,,,,,,,,,,,,,,,,,,
道央,空知,栗山町,内宿泊客,0.6,1.5,1.8,2.6,2.8,2.2,1.9,1,1,1.1,0.7,0.8,18,18.5,97.297297,,,,,,,,,,,,,,,,,,,,,,,
道央,空知,栗山町,宿泊客延数,0.6,1.5,1.8,2.6,2.8,2.2,1.9,1,1,1.1,0.7,0.8,18,18.5,97.297297,,,,,,,,,,,,,,,,,,,,,,,
道央,空知,月形町,入込総数,7.8,13.7,11.8,14.6,18.2,11.7,9,6.3,4.2,5.6,5,6.3,114.2,124.9,91.433147,,,,,,,,,,,,,,,,,,,,,,,
道央,空知,月形町,内道外客,0.4,0.7,0.6,0.6,0.8,0.6,0.4,0.3,0.2,0.2,0.2,0.2,5.2,5.4,96.296296,,,,,,,,,,,,,,,,,,,,,,,
道央,空知,月形町,内道内客,7.4,13,11.2,14,17.4,11.1,8.6,6,4,5.4,4.8,6.1,109,119.5,91.213389,,,,,,,,,,,,,,,,,,,,,,,
道央,空知,月形町,内日帰客,7.4,13.2,11.2,14.1,17.3,11.2,8.4,5.9,3.8,4.9,4.6,5.8,107.8,118.7,90.817186,,,,,,,,,,,,,,,,,,,,,,,
道央,空知,月形町,内宿泊客,0.4,0.5,0.6,0.5,0.9,0.5,0.6,0.4,0.4,0.7,0.4,0.5,6.4,6.2,103.225806,,,,,,,,,,,,,,,,,,,,,,,
道央,空知,月形町,宿泊客延数,0.4,0.5,0.6,0.5,0.9,0.5,0.6,0.4,0.4,0.7,0.4,0.5,6.4,6.2,103.225806,,,,,,,,,,,,,,,,,,,,,,,
道央,空知,浦臼町,入込総数,13.4,22.8,22,32.7,56.3,30,18.6,10,5.8,6,6.2,5.7,229.5,220.6,104.034451,,,,,,,,,,,,,,,,,,,,,,,
道央,空知,浦臼町,内道外客,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,1.2,1.2,100,,,,,,,,,,,,,,,,,,,,,,,
道央,空知,浦臼町,内道内客,13.3,22.7,21.9,32.6,56.2,29.9,18.5,9.9,5.7,5.9,6.1,5.6,228.3,219.4,104.056518,,,,,,,,,,,,,,,,,,,,,,,
道央,空知,浦臼町,内日帰客,13.3,22.5,21.5,31.5,54.3,29,18.3,9.9,5.7,5.9,6.1,5.6,223.6,217.4,102.851886,,,,,,,,,,,,,,,,,,,,,,,
道央,空知,浦臼町,内宿泊客,0.1,0.3,0.5,1.2,2,1,0.3,0.1,0.1,0.1,0.1,0.1,5.9,3.2,184.375,,,,,,,,,,,,,,,,,,,,,,,
道央,空知,浦臼町,宿泊客延数,0.1,0.3,0.5,1.2,2,1,0.3,0.1,0.1,0.1,0.1,0.1,5.9,3.2,184.375,,,,,,,,,,,,,,,,,,,,,,,
道央,空知,新十津川町,入込総数,8.8,12.8,18.1,18.6,17.7,15.2,10.7,10,47,10.3,9.5,3.3,182,238.7,76.246334,,,,,,,,,,,,,,,,,,,,,,,
道央,空知,新十津川町,内道外客,0.8,1.3,1.8,1.9,1.8,1.5,1.1,1,4.7,1.2,1,0.3,18.4,23.8,77.310924,,,,,,,,,,,,,,,,,,,,,,,
道央,空知,新十津川町,内道内客,8,11.5,16.3,16.7,15.9,13.7,9.6,9,42.3,9.1,8.5,3,163.6,214.9,76.128432,,,,,,,,,,,,,,,,,,,,,,,
道央,空知,新十津川町,内日帰客,7.6,11.4,16,15.7,13.2,12.6,8.6,8.7,46.1,8.8,8.4,1.9,159,213.2,74.577861,,,,,,,,,,,,,,,,,,,,,,,
道央,空知,新十津川町,内宿泊客,1.2,1.4,2.1,2.9,4.5,2.6,2.1,1.3,0.9,1.5,1.1,1.4,23,25.5,90.196078,,,,,,,,,,,,,,,,,,,,,,,
道央,空知,新十津川町,宿泊客延数,1.3,1.5,2.3,3.2,5,2.9,2.3,1.5,1,1.6,1.2,1.6,25.4,28.5,89.122807,,,,,,,,,,,,,,,,,,,,,,,
道央,空知,妹背牛町,入込総数,14.6,19.4,18.1,22.7,26.8,18.2,16.6,17.1,15.7,17.5,15.2,16.2,218.1,222.3,98.110661,,,,,,,,,,,,,,,,,,,,,,,
道央,空知,妹背牛町,内道外客,0.1,0.1,0.1,0.1,0.2,0.1,0.1,0.1,0.1,0.1,0.1,0.1,1.3,1.3,100,,,,,,,,,,,,,,,,,,,,,,,
道央,空知,妹背牛町,内道内客,14.5,19.3,18,22.6,26.6,18.1,16.5,17,15.6,17.4,15.1,16.1,216.8,221,98.099548,,,,,,,,,,,,,,,,,,,,,,,
道央,空知,妹背牛町,内日帰客,14.5,19.3,18,22.5,26.5,18,16.5,17,15.4,17.3,15.1,16.1,216.2,220.4,98.094374,,,,,,,,,,,,,,,,,,,,,,,
道央,空知,妹背牛町,内宿泊客,0.1,0.1,0.1,0.2,0.3,0.2,0.1,0.1,0.3,0.2,0.1,0.1,1.9,1.9,100,,,,,,,,,,,,,,,,,,,,,,,
道央,空知,妹背牛町,宿泊客延数,0.1,0.1,0.1,0.2,0.3,0.2,0.1,0.1,0.3,0.2,0.1,0.1,1.9,1.9,100,,,,,,,,,,,,,,,,,,,,,,,
道央,空知,秩父別町,入込総数,22.6,38.3,46.7,72.1,79.7,49.4,45,20.5,14.3,16.8,14.9,20,440.3,419.4,104.983309,,,,,,,,,,,,,,,,,,,,,,,
道央,空知,秩父別町,内道外客,0.6,1,1.1,1.8,2,1.2,1.1,0.5,0.3,0.4,0.4,0.5,10.9,11.2,97.321429,,,,,,,,,,,,,,,,,,,,,,,
道央,空知,秩父別町,内道内客,22,37.3,45.6,70.3,77.7,48.2,43.9,20,14,16.4,14.5,19.5,429.4,408.2,105.193533,,,,,,,,,,,,,,,,,,,,,,,
道央,空知,秩父別町,内日帰客,22,37.1,45.1,70.4,77.1,47.7,43.2,19.3,13.6,15.6,13.9,18.8,423.8,403,105.16129,,,,,,,,,,,,,,,,,,,,,,,
道央,空知,秩父別町,内宿泊客,0.6,1.2,1.6,1.7,2.6,1.7,1.8,1.2,0.7,1.2,1,1.2,16.5,16.4,100.609756,,,,,,,,,,,,,,,,,,,,,,,
道央,空知,秩父別町,宿泊客延数,0.6,1.2,1.6,1.7,2.6,1.7,1.8,1.2,0.7,1.2,1,1.2,16.5,16.4,100.609756,,,,,,,,,,,,,,,,,,,,,,,
道央,空知,雨竜町,入込総数,15.7,28.3,27.4,35.7,49,28.1,22.1,15,8.1,8.5,7.6,11.4,256.9,258.9,99.227501,,,,,,,,,,,,,,,,,,,,,,,
道央,空知,雨竜町,内道外客,0,0,0.1,0.8,0.2,0.1,0,0,0,0,0,0,1.2,0.8,150,,,,,,,,,,,,,,,,,,,,,,,
道央,空知,雨竜町,内道内客,15.7,28.3,27.3,34.9,48.8,28,22.1,15,8.1,8.5,7.6,11.4,255.7,258.1,99.070128,,,,,,,,,,,,,,,,,,,,,,,
道央,空知,雨竜町,内日帰客,15.7,28.3,27.4,35.5,48.9,28,22.1,15,8.1,8.5,7.6,11.4,256.5,258.6,99.187935,,,,,,,,,,,,,,,,,,,,,,,
道央,空知,雨竜町,内宿泊客,0,0,0,0.2,0.1,0.1,0,0,0,0,0,0,0.4,0.3,133.333333,,,,,,,,,,,,,,,,,,,,,,,
道央,空知,雨竜町,宿泊客延数,0,0,0,0.2,0.1,0.1,0,0,0,0,0,0,0.4,0.3,133.333333,,,,,,,,,,,,,,,,,,,,,,,
道央,空知,北竜町,入込総数,15.4,20.4,21.6,76.2,233,22.8,20,15,14,16,13,17,484.4,459.2,105.487805,,,,,,,,,,,,,,,,,,,,,,,
道央,空知,北竜町,内道外客,1.1,1.4,1.5,10.9,39.2,1.6,1.4,1.1,1,1.1,0.9,1.2,62.4,133,46.917293,,,,,,,,,,,,,,,,,,,,,,,
道央,空知,北竜町,内道内客,14.3,19,20.1,65.3,193.8,21.2,18.6,13.9,13,14.9,12.1,15.8,422,326.2,129.368486,,,,,,,,,,,,,,,,,,,,,,,
道央,空知,北竜町,内日帰客,15.2,20.1,21.1,75.4,232,22,19.2,14.5,13.6,15.6,12.6,16.6,477.9,403.7,118.379985,,,,,,,,,,,,,,,,,,,,,,,
道央,空知,北竜町,内宿泊客,0.2,0.3,0.5,0.8,1,0.8,0.8,0.5,0.4,0.4,0.4,0.4,6.5,55.5,11.711712,,,,,,,,,,,,,,,,,,,,,,,
道央,空知,北竜町,宿泊客延数,0.2,0.5,1,1.8,2.8,3.6,4.4,4.9,5.3,5.7,6.1,6.5,42.8,55.5,77.117117,,,,,,,,,,,,,,,,,,,,,,,
道央,空知,沼田町,入込総数,6.7,9.8,9.7,47.4,70.1,10,10.6,6.2,5.1,6.5,6.2,8.8,197.1,219.9,89.631651,,,,,,,,,,,,,,,,,,,,,,,
道央,空知,沼田町,内道外客,1,1.5,1.5,7.1,10.5,1.5,1.6,0.9,0.8,1,0.9,1.3,29.6,33.2,89.156627,,,,,,,,,,,,,,,,,,,,,,,
道央,空知,沼田町,内道内客,5.7,8.3,8.2,40.3,59.6,8.5,9,5.3,4.3,5.5,5.3,7.5,167.5,186.7,89.716122,,,,,,,,,,,,,,,,,,,,,,,
道央,空知,沼田町,内日帰客,5.8,8.8,8.6,44.5,66.7,8.7,9.2,5.3,4.4,5.8,5.3,7.8,180.9,203,89.1133,,,,,,,,,,,,,,,,,,,,,,,
道央,空知,沼田町,内宿泊客,0.9,1,1.1,2.9,3.4,1.3,1.4,0.9,0.7,0.7,0.9,1,16.2,16.9,95.857988,,,,,,,,,,,,,,,,,,,,,,,
道央,空知,沼田町,宿泊客延数,0.9,1,1.1,3,3.6,1.3,1.4,0.9,0.7,0.7,0.9,1,16.5,17.2,95.930233,,,,,,,,,,,,,,,,,,,,,,,
道央,石狩,札幌市,入込総数,1013.1,1218.2,1245.2,1595.6,1761.7,1617.3,911.2,787.5,673.2,775.5,797.9,1019.7,13416.1,13558.7,98.948277,,,,,,,,,,,,,,,,,,,,,,,
道央,石狩,札幌市,内道外客,290,366.1,388.8,435.6,515.1,449.1,410.1,342.5,342.5,313.3,330.2,360.8,4544.1,4534.8,100.205081,,,,,,,,,,,,,,,,,,,,,,,
道央,石狩,札幌市,内道内客,723.1,852.1,856.4,1160,1246.6,1168.2,501.1,445,330.7,462.2,467.7,658.9,8872,9023.9,98.316692,,,,,,,,,,,,,,,,,,,,,,,
道央,石狩,札幌市,内日帰客,606.9,713.2,726.4,980.5,1064.5,962.7,442.4,386,288.3,358.3,359.8,544.8,7433.8,7538.8,98.607205,,,,,,,,,,,,,,,,,,,,,,,
道央,石狩,札幌市,内宿泊客,406.2,505,518.8,615.1,697.2,654.6,468.8,401.5,384.9,417.2,438.1,474.9,5982.3,6019.9,99.375405,,,,,,,,,,,,,,,,,,,,,,,
道央,石狩,札幌市,宿泊客延数,633.7,862.6,901.5,1078.5,1177.5,1006,960.4,818.1,925,850.9,1001.9,887.6,11103.7,10900.5,101.864135,,,,,,,,,,,,,,,,,,,,,,,
道央,石狩,江別市,入込総数,41.2,83.3,89.7,127.7,90.6,88.1,69.9,33,29.3,18.1,16.4,21.9,709.2,757.3,93.648488,,,,,,,,,,,,,,,,,,,,,,,
道央,石狩,江別市,内道外客,0.9,1.8,1.7,1.9,1.9,1.7,1.2,0.6,0.5,0.4,0.4,0.6,13.6,14.5,93.793103,,,,,,,,,,,,,,,,,,,,,,,
道央,石狩,江別市,内道内客,40.3,81.5,88,125.8,88.7,86.4,68.7,32.4,28.8,17.7,16,21.3,695.6,742.8,93.645665,,,,,,,,,,,,,,,,,,,,,,,
道央,石狩,江別市,内日帰客,41,83,89.5,127.3,90.4,87.6,69.8,32.9,29.3,17.7,16.4,21.8,706.7,754.9,93.615048,,,,,,,,,,,,,,,,,,,,,,,
道央,石狩,江別市,内宿泊客,0.2,0.3,0.2,0.4,0.2,0.5,0.1,0.1,0,0.4,0,0.1,2.5,2.4,104.166667,,,,,,,,,,,,,,,,,,,,,,,
道央,石狩,江別市,宿泊客延数,0.3,0.4,0.3,0.6,0.3,0.8,0.1,0.1,0,0.6,0.1,0.1,3.7,3.8,97.368421,,,,,,,,,,,,,,,,,,,,,,,
道央,石狩,千歳市,入込総数,379.4,447.7,374,479.6,602,384.8,426.1,303.5,242.9,338.8,392.4,306.6,4677.8,5027.8,93.038705,,,,,,,,,,,,,,,,,,,,,,,
道央,石狩,千歳市,内道外客,93.5,109.8,96.9,123,138.9,99.5,139.6,97,79.7,115.3,109,101.1,1303.3,1382,94.305355,,,,,,,,,,,,,,,,,,,,,,,
道央,石狩,千歳市,内道内客,285.9,337.9,277.1,356.6,463.1,285.3,286.5,206.5,163.2,223.5,283.4,205.5,3374.5,3645.8,92.558561,,,,,,,,,,,,,,,,,,,,,,,
道央,石狩,千歳市,内日帰客,365.8,428.7,353.1,454.4,569.5,365.4,407,288.2,227.6,322.8,375.2,290.8,4448.5,4795.6,92.762115,,,,,,,,,,,,,,,,,,,,,,,
道央,石狩,千歳市,内宿泊客,13.6,19,20.9,25.2,32.5,19.4,19.1,15.3,15.3,16,17.2,15.8,229.3,232.2,98.751077,,,,,,,,,,,,,,,,,,,,,,,
道央,石狩,千歳市,宿泊客延数,16.7,23.4,25.7,30.7,39.2,23.5,22.8,17.9,18,19,20.5,18.8,276.2,268.4,102.90611,,,,,,,,,,,,,,,,,,,,,,,
道央,石狩,恵庭市,入込総数,110,197.2,154.4,158.2,171.5,135.8,169.9,62.9,36.4,42,40.8,53.5,1332.6,1302.1,102.34237,,,,,,,,,,,,,,,,,,,,,,,
道央,石狩,恵庭市,内道外客,12.1,22.3,31.3,31.3,33.7,27,18,5.1,8.8,9.1,8.9,9.6,217.2,211.1,102.889626,,,,,,,,,,,,,,,,,,,,,,,
道央,石狩,恵庭市,内道内客,97.9,174.9,123.1,126.9,137.8,108.8,151.9,57.8,27.6,32.9,31.9,43.9,1115.4,1091,102.23648,,,,,,,,,,,,,,,,,,,,,,,
道央,石狩,恵庭市,内日帰客,109.6,196.1,154,157,170.8,135,169.6,62.2,35.4,41.8,40.6,53.4,1325.5,1296.3,102.252565,,,,,,,,,,,,,,,,,,,,,,,
道央,石狩,恵庭市,内宿泊客,0.4,1.1,0.4,1.2,0.7,0.8,0.3,0.7,1,0.2,0.2,0.1,7.1,5.8,122.413793,,,,,,,,,,,,,,,,,,,,,,,
道央,石狩,恵庭市,宿泊客延数,0.6,1.4,0.4,2.1,1.4,1.7,0.5,1,1,0.3,0.3,0.1,10.8,9.7,111.340206,,,,,,,,,,,,,,,,,,,,,,,
道央,石狩,北広島市,入込総数,43.3,90.3,92.9,99,99,97.1,86,43.2,25.5,51.1,31.5,31,789.9,826.4,95.583253,,,,,,,,,,,,,,,,,,,,,,,
道央,石狩,北広島市,内道外客,1.8,7.1,14.3,16.4,15.1,14.7,12.1,5.5,1.6,1.8,1.5,11.3,103.2,107,96.448598,,,,,,,,,,,,,,,,,,,,,,,
道央,石狩,北広島市,内道内客,41.5,83.2,78.6,82.6,83.9,82.4,73.9,37.7,23.9,49.3,30,19.7,686.7,719.4,95.454545,,,,,,,,,,,,,,,,,,,,,,,
道央,石狩,北広島市,内日帰客,38.8,83.9,86.7,92.3,90.2,88.9,79.8,38.4,21.5,46.3,28,16.5,711.3,716.1,99.329703,,,,,,,,,,,,,,,,,,,,,,,
道央,石狩,北広島市,内宿泊客,4.5,6.4,6.2,6.7,8.8,8.2,6.2,4.8,4,4.8,3.5,14.5,78.6,110.3,71.260199,,,,,,,,,,,,,,,,,,,,,,,
道央,石狩,北広島市,宿泊客延数,6.8,10,9.5,12.9,14,10.2,9.4,6.9,8.7,8.5,9.3,17.3,123.5,136.1,90.742101,,,,,,,,,,,,,,,,,,,,,,,
道央,石狩,石狩市,入込総数,73.6,283.4,153.5,247.4,554.2,205.1,118,68.4,30.7,22,29.5,31.4,1817.2,1818,99.955996,,,,,,,,,,,,,,,,,,,,,,,
道央,石狩,石狩市,内道外客,1.2,16.3,2.6,3.5,19.4,3.4,2.8,1,0.3,0.3,0.3,0.4,51.5,49.8,103.413655,,,,,,,,,,,,,,,,,,,,,,,
道央,石狩,石狩市,内道内客,72.4,267.1,150.9,243.9,534.8,201.7,115.2,67.4,30.4,21.7,29.2,31,1765.7,1768.2,99.858613,,,,,,,,,,,,,,,,,,,,,,,
道央,石狩,石狩市,内日帰客,73.6,283.3,150.9,243.9,546.2,204.5,117.9,68.3,30.6,21.9,29.4,31.3,1801.8,1802,99.988901,,,,,,,,,,,,,,,,,,,,,,,
道央,石狩,石狩市,内宿泊客,0,0.1,2.6,3.5,8,0.6,0.1,0.1,0.1,0.1,0.1,0.1,15.4,16,96.25,,,,,,,,,,,,,,,,,,,,,,,
道央,石狩,石狩市,宿泊客延数,0,0.1,2.6,3.5,8,0.6,0.1,0.1,0.1,0.1,0.1,0.1,15.4,16,96.25,,,,,,,,,,,,,,,,,,,,,,,
道央,石狩,当別町,入込総数,12.1,40.9,55.7,59.6,69.5,55.6,43.4,15.6,13.4,24.5,16.7,16.3,423.3,397.9,106.383513,,,,,,,,,,,,,,,,,,,,,,,
道央,石狩,当別町,内道外客,0,0,0.1,0.1,0.2,0.1,0.1,0,0,0.3,0.3,0.2,1.4,4.9,28.571429,,,,,,,,,,,,,,,,,,,,,,,
道央,石狩,当別町,内道内客,12.1,40.9,55.6,59.5,69.3,55.5,43.3,15.6,13.4,24.2,16.4,16.1,421.9,393,107.35369,,,,,,,,,,,,,,,,,,,,,,,
道央,石狩,当別町,内日帰客,11.8,39.5,53.8,53.7,59.7,51.4,41.8,15.1,12.9,24.2,16.3,15.9,396.1,370,107.054054,,,,,,,,,,,,,,,,,,,,,,,
道央,石狩,当別町,内宿泊客,0.3,1.4,1.9,5.9,9.8,4.2,1.60000000000,0.50000000000,0.50000000000,0.30000000000,0.40000000000,0.40000000000,27.2,27.9,97.491039,,,,,,,,,,,,,,,,,,,,,,,
道央,石狩,当別町,宿泊客延数,0.3,1.5,2,5.9,9.9,4.2,1.60000000000,0.60000000000,0.50000000000,0.30000000000,0.40000000000,0.40000000000,27.6,27.9,98.924731,,,,,,,,,,,,,,,,,,,,,,,
道央,石狩,新篠津村,入込総数,11.8,18.6,18.1,22.3,32.3,21,7.9,5.8,5.8,6.5,6.6,7.3,164,222.1,73.840612,,,,,,,,,,,,,,,,,,,,,,,
道央,石狩,新篠津村,内道外客,0,0,0,0.2,0.1,0.1,0,0,0,0,0,0,0.4,0.6,66.666667,,,,,,,,,,,,,,,,,,,,,,,
道央,石狩,新篠津村,内道内客,11.8,18.6,18.1,22.1,32.2,20.9,7.9,5.8,5.8,6.5,6.6,7.3,163.6,221.5,73.860045,,,,,,,,,,,,,,,,,,,,,,,
道央,石狩,新篠津村,内日帰客,11.3,17.9,17.5,21,30.4,20,6.7,5.2,5.1,5.9,6,6.6,153.6,210.5,72.969121,,,,,,,,,,,,,,,,,,,,,,,
道央,石狩,新篠津村,内宿泊客,0.5,0.7,0.6,1.3,1.9,1,1.2,0.6,0.7,0.6,0.6,0.7,10.4,11.6,89.655172,,,,,,,,,,,,,,,,,,,,,,,
道央,石狩,新篠津村,宿泊客延数,0.6,0.7,0.8,1.4,2.4,1.1,1.3,0.7,0.7,0.7,0.7,0.7,11.8,12.6,93.650794,,,,,,,,,,,,,,,,,,,,,,,
道央,後志,小樽市,入込総数,407.1,557.5,597.9,820.9,888.3,601.7,644.2,470.3,574,544.7,774.9,566.3,7447.8,7107.7,104.784952,,,,,,,,,,,,,,,,,,,,,,,
道央,後志,小樽市,内道外客,96.1,122.3,215.5,242.7,296.7,242.6,202.5,169.2,174.2,158.4,173.1,171.1,2264.4,1993.4,113.594863,,,,,,,,,,,,,,,,,,,,,,,
道央,後志,小樽市,内道内客,311,435.2,382.4,578.2,591.6,359.1,441.7,301.1,399.8,386.3,601.8,395.2,5183.4,5114.3,101.351114,,,,,,,,,,,,,,,,,,,,,,,
道央,後志,小樽市,内日帰客,376.3,506.8,539.5,746.7,801.1,532.5,584.2,424.9,525.3,499.4,723,524.2,6783.9,6461.8,104.984679,,,,,,,,,,,,,,,,,,,,,,,
道央,後志,小樽市,内宿泊客,30.8,50.7,58.4,74.2,87.2,69.2,60,45.4,48.7,45.3,51.9,42.1,663.9,645.9,102.786809,,,,,,,,,,,,,,,,,,,,,,,
道央,後志,小樽市,宿泊客延数,37.4,58.9,67.5,85.4,100.8,80.3,70.3,53.7,59.5,54.7,63.8,50.7,783,753.3,103.942652,,,,,,,,,,,,,,,,,,,,,,,
道央,後志,島牧村,入込総数,2.4,8.4,8.8,11.5,17.4,7.5,10.5,1.8,1.1,1.3,1.3,2.1,74.1,88.7,83.540023,,,,,,,,,,,,,,,,,,,,,,,
道央,後志,島牧村,内道外客,0.5,1.7,1.7,2.3,3.4,1.5,1.1,0.2,0.1,0.1,0.1,0.2,12.9,15.7,82.165605,,,,,,,,,,,,,,,,,,,,,,,
道央,後志,島牧村,内道内客,1.9,6.7,7.1,9.2,14,6,9.4,1.6,1,1.2,1.2,1.9,61.2,73,83.835616,,,,,,,,,,,,,,,,,,,,,,,
道央,後志,島牧村,内日帰客,2.1,8,8.5,7.6,10.3,6.1,10.2,1.7,1,1.1,1.2,2,59.8,71.4,83.753501,,,,,,,,,,,,,,,,,,,,,,,
道央,後志,島牧村,内宿泊客,0.3,0.4,0.3,3.9,7.1,1.4,0.3,0.1,0.1,0.2,0.1,0.1,14.3,17.3,82.65896,,,,,,,,,,,,,,,,,,,,,,,
道央,後志,島牧村,宿泊客延数,0.3,0.4,0.3,4.1,7.5,1.5,0.4,0.1,0.1,0.2,0.1,0.2,15.2,18.6,81.72043,,,,,,,,,,,,,,,,,,,,,,,
道央,後志,寿都町,入込総数,10.6,39.9,23,30.3,44.5,14.9,8.9,6.6,3.8,4.1,4.2,5.8,196.6,174.6,112.600229,,,,,,,,,,,,,,,,,,,,,,,
道央,後志,寿都町,内道外客,0.4,2.2,0.9,1.7,2.5,0.7,0.2,0.2,0.1,0.1,0.1,0.1,9.2,7.1,129.577465,,,,,,,,,,,,,,,,,,,,,,,
道央,後志,寿都町,内道内客,10.2,37.7,22.1,28.6,42,14.2,8.7,6.4,3.7,4,4.1,5.7,187.4,167.5,111.880597,,,,,,,,,,,,,,,,,,,,,,,
道央,後志,寿都町,内日帰客,9,34.5,19.1,25.4,37.2,12.8,8,5.9,3.4,3.7,3.8,5.2,168,149.2,112.600536,,,,,,,,,,,,,,,,,,,,,,,
道央,後志,寿都町,内宿泊客,1.6,5.4,3.9,4.9,7.3,2.1,0.9,0.7,0.4,0.4,0.4,0.6,28.6,25.4,112.598425,,,,,,,,,,,,,,,,,,,,,,,
道央,後志,寿都町,宿泊客延数,1.7,5.7,4.1,6.6,7.7,2.2,0.9,0.7,0.4,0.4,0.4,0.7,31.5,27.9,112.903226,,,,,,,,,,,,,,,,,,,,,,,
道央,後志,黒松内町,入込総数,8.7,16.3,12.8,21.7,25.1,15,13.4,8.3,5.4,4.5,3.5,5,139.7,153.5,91.009772,,,,,,,,,,,,,,,,,,,,,,,
道央,後志,黒松内町,内道外客,0.9,1.6,1.2,1.7,2.8,1.3,1.1,0.7,0.5,0.3,0.3,0.5,12.9,26.5,48.679245,,,,,,,,,,,,,,,,,,,,,,,
道央,後志,黒松内町,内道内客,7.8,14.7,11.6,20,22.3,13.7,12.3,7.6,4.9,4.2,3.2,4.5,126.8,127,99.84252,,,,,,,,,,,,,,,,,,,,,,,
道央,後志,黒松内町,内日帰客,8.4,15.4,12,19.9,22.4,13.8,13.3,8.2,5.3,4.4,3.4,4.9,131.4,143,91.888112,,,,,,,,,,,,,,,,,,,,,,,
道央,後志,黒松内町,内宿泊客,0.3,0.9,0.8,1.8,2.7,1.2,0.1,0.1,0.1,0.1,0.1,0.1,8.3,10.5,79.047619,,,,,,,,,,,,,,,,,,,,,,,
道央,後志,黒松内町,宿泊客延数,0.3,0.9,0.8,1.8,2.7,1.2,1.2,0.4,0.4,0.3,0.3,0.4,10.7,10.5,101.904762,,,,,,,,,,,,,,,,,,,,,,,
道央,後志,蘭越町,入込総数,44.5,74.2,78.6,82.3,115.8,88.9,96.7,43.1,29.9,46.5,36.9,37.1,774.5,792,97.790404,,,,,,,,,,,,,,,,,,,,,,,
道央,後志,蘭越町,内道外客,5.6,10.2,16.7,17.1,26.6,18,19.7,5.8,3.7,7.9,5.2,4.5,141,113,124.778761,,,,,,,,,,,,,,,,,,,,,,,
道央,後志,蘭越町,内道内客,38.9,64,61.9,65.2,89.2,70.9,77,37.3,26.2,38.6,31.7,32.6,633.5,679,93.298969,,,,,,,,,,,,,,,,,,,,,,,
道央,後志,蘭越町,内日帰客,41.2,69.5,72.7,73.4,103,80,88.6,38.2,24.5,40.3,31.2,33,695.6,712,97.696629,,,,,,,,,,,,,,,,,,,,,,,
道央,後志,蘭越町,内宿泊客,3.3,4.7,5.9,8.9,12.8,8.9,8.1,4.9,5.4,6.2,5.7,4.1,78.9,80,98.625,,,,,,,,,,,,,,,,,,,,,,,
道央,後志,蘭越町,宿泊客延数,4,5.6,7.1,10.7,15.4,10.7,9.7,5.9,6.5,7.4,6.8,4.9,94.7,92.1,102.823018,,,,,,,,,,,,,,,,,,,,,,,
道央,後志,ニセコ町,入込総数,63.1,91.6,94.6,128,196.4,123.5,112.3,49.5,134.4,226,212.4,161.3,1593.1,1569.2,101.523069,,,,,,,,,,,,,,,,,,,,,,,
道央,後志,ニセコ町,内道外客,25.9,39.4,35.9,56.3,96.2,55.6,51.7,15.3,83.4,140.1,125.3,98.4,823.5,804.9,102.310846,,,,,,,,,,,,,,,,,,,,,,,
道央,後志,ニセコ町,内道内客,37.2,52.2,58.7,71.7,100.2,67.9,60.6,34.2,51,85.9,87.1,62.9,769.6,764.3,100.693445,,,,,,,,,,,,,,,,,,,,,,,
道央,後志,ニセコ町,内日帰客,49.3,70.1,70.4,93.3,150.8,93.1,85.8,36.6,103.8,189.5,177.7,129.6,1250,1201.9,104.001997,,,,,,,,,,,,,,,,,,,,,,,
道央,後志,ニセコ町,内宿泊客,13.8,21.5,24.2,34.7,45.6,30.4,26.5,12.9,30.6,36.5,34.7,31.7,343.1,367.3,93.41138,,,,,,,,,,,,,,,,,,,,,,,
