area,promotion_bureau,commune,type,april,may,june,july,august,september,october,november,december,january,february,march,sum,previous_year,comparison_with_previous_year
道央,空知,夕張市,入込総数,28.5,54.9,48.6,58.8,63,50.4,81.5,18.4,24.9,47.3,50,24.9,551.2,597.4,92.266488,
道央,空知,夕張市,内道外客,1.6,3.5,3,3.8,4,3.3,5.2,1.2,1.5,3,3.2,1.6,34.9,37.9,92.084433,
道央,空知,夕張市,内道内客,26.9,51.4,45.6,55,59,47.1,76.3,17.2,23.4,44.3,46.8,23.3,516.3,559.5,92.27882,
道央,空知,夕張市,内日帰客,22.2,46.3,40.8,47.7,52.5,41.4,74.4,16.8,20.8,38.9,42.8,21.3,465.9,515.5,90.378274,
道央,空知,夕張市,内宿泊客,6.3,8.6,7.8,11.1,10.5,9,7.1,1.6,4.1,8.4,7.2,3.6,85.3,81.9,104.151404,
道央,空知,夕張市,宿泊客延数,6.7,9.7,8.5,12,11.3,9.8,7.7,1.7,5.8,12,10.2,3.8,99.2,95.5,103.874346,
道央,空知,岩見沢市,入込総数,42.8,163,81.5,301.3,220.3,180.3,44.2,26.5,26.3,87,88.4,29.2,1290.8,1331.8,96.92146,
道央,空知,岩見沢市,内道外客,2.2,7,3.7,10.5,9.8,6.8,3.9,1.8,1.8,3.1,3.5,2.1,56.2,50.4,111.507937,
道央,空知,岩見沢市,内道内客,40.6,156,77.8,290.8,210.5,173.5,40.3,24.7,24.5,83.9,84.9,27.1,1234.6,1281.4,96.347745,
道央,空知,岩見沢市,内日帰客,39.5,158.5,76.4,295.6,213.6,174.7,38.5,21.5,21.9,81.4,83.2,23.9,1228.7,1267.6,96.931209,
道央,空知,岩見沢市,内宿泊客,3.3,4.5,5.1,5.7,6.7,5.6,5.7,5,4.4,5.6,5.2,5.3,62.1,64.2,96.728972,
道央,空知,岩見沢市,宿泊客延数,4.4,5.8,6.5,7.5,8.6,7.3,7.1,5.8,5.2,6.3,6.1,6.5,77.1,72.6,106.198347,
道央,空知,美唄市,入込総数,22.9,46.8,27.2,27.4,33.8,35.6,32.1,18.4,7,19.8,16.7,15,302.7,302.8,99.966975,
道央,空知,美唄市,内道外客,2.3,4.7,2.7,2.7,3.4,3.5,3.2,1.8,0.7,2,1.7,1.5,30.2,30.3,99.669967,
道央,空知,美唄市,内道内客,20.6,42.1,24.5,24.7,30.4,32.1,28.9,16.6,6.3,17.8,15,13.5,272.5,272.5,100,
道央,空知,美唄市,内日帰客,21.3,44.6,24.9,25,31.3,33,29.2,16.4,6.3,18.1,15.3,13.4,278.8,278.2,100.215672,
道央,空知,美唄市,内宿泊客,1.6,2.2,2.3,2.4,2.5,2.6,2.9,2,0.7,1.7,1.4,1.6,23.9,24.6,97.154472,
道央,空知,美唄市,宿泊客延数,1.6,2.2,2.3,2.4,2.5,2.6,2.9,2,0.7,1.7,1.4,1.6,23.9,24.6,97.154472,
道央,空知,芦別市,入込総数,40.2,89.7,78,128,129.1,87,66.7,40.9,34.4,67.7,49.5,45.1,856.3,668.4,128.111909,
道央,空知,芦別市,内道外客,0.1,0.4,0.9,7.9,3,1.1,0.4,0.2,0.1,0.3,0.7,0.1,15.2,7.1,214.084507,
道央,空知,芦別市,内道内客,40.1,89.3,77.1,120.1,126.1,85.9,66.3,40.7,34.3,67.4,48.8,45,841.1,661.3,127.18887,
道央,空知,芦別市,内日帰客,38.4,87.1,75.5,122.5,123.1,83.8,64.3,39.1,32.9,65.1,47.8,43.1,822.7,636.9,129.172555,
道央,空知,芦別市,内宿泊客,1.8,2.6,2.5,5.5,6,3.2,2.4,1.8,1.5,2.6,1.7,2,33.6,31.5,106.666667,
道央,空知,芦別市,宿泊客延数,1.8,2.6,2.5,5.6,6.3,3.4,2.4,1.8,1.5,2.6,1.7,2,34.2,32.3,105.882353,
道央,空知,赤平市,入込総数,19,13.5,12.3,52.8,25.8,14.1,16,8.5,9.2,11,8.6,10.1,200.9,215.1,93.398419,
道央,空知,赤平市,内道外客,0,0,0,0.1,0.1,0,0,0,0,0,0,0,0.2,0.2,100,
道央,空知,赤平市,内道内客,19,13.5,12.3,52.7,25.7,14.1,16,8.5,9.2,11,8.6,10.1,200.7,214.9,93.392275,
道央,空知,赤平市,内日帰客,18.9,12.9,11.5,49.9,20.5,12.4,15.5,8.3,8.9,10.7,8.4,9.9,187.8,201.7,93.108577,
道央,空知,赤平市,内宿泊客,0.1,0.6,0.8,2.9,5.3,1.7,0.5,0.2,0.3,0.3,0.2,0.2,13.1,13.4,97.761194,
道央,空知,赤平市,宿泊客延数,0.1,0.6,0.8,2.9,5.3,1.7,0.5,0.2,0.3,0.3,0.2,0.2,13.1,13.4,97.761194,
道央,空知,三笠市,入込総数,58.7,126.7,87.4,117.6,176,105.7,98.4,56.7,37.2,45.8,39.7,44.9,994.8,951.8,104.517756,
道央,空知,三笠市,内道外客,4.1,8.9,6.1,8.2,12.3,7.4,6.9,4,2.6,3.2,2.8,3.1,69.6,66.5,104.661654,
道央,空知,三笠市,内道内客,54.6,117.8,81.3,109.4,163.7,98.3,91.5,52.7,34.6,42.6,36.9,41.8,925.2,885.3,104.506947,
道央,空知,三笠市,内日帰客,56.9,122.9,84.8,114.1,170.7,102.5,95.4,55,36.1,44.4,38.5,43.6,964.9,923.2,104.516898,
道央,空知,三笠市,内宿泊客,1.8,3.8,2.6,3.5,5.3,3.2,3,1.7,1.1,1.4,1.2,1.3,29.9,28.6,104.545455,
道央,空知,三笠市,宿泊客延数,1.8,3.8,2.6,3.5,5.3,3.2,3,1.7,1.1,1.4,1.2,1.3,29.9,28.6,104.545455,
道央,空知,滝川市,入込総数,45.1,191,75,66.7,116.7,68.2,41.5,31.3,24.9,25,29.1,31.4,745.9,716,104.175978,
道央,空知,滝川市,内道外客,5.1,11.1,6.6,7.6,11,7.8,4.7,3.4,2.5,2.5,2.3,3.4,68,67.8,100.294985,
道央,空知,滝川市,内道内客,40,179.9,68.4,59.1,105.7,60.4,36.8,27.9,22.4,22.5,26.8,28,677.9,648.2,104.581919,
道央,空知,滝川市,内日帰客,44.4,190.2,73.7,64.7,113.6,66.5,39.7,30.3,23.8,23.8,28,30.2,728.9,699.1,104.262623,
道央,空知,滝川市,内宿泊客,0.7,0.8,1.3,2,3.1,1.7,1.8,1,1.1,1.2,1.1,1.2,17,16.9,100.591716,
道央,空知,滝川市,宿泊客延数,0.7,1,1.5,2.4,3.5,2.1,2.5,1.5,1.7,1.7,1.6,1.8,22,20.3,108.374384,
道央,空知,砂川市,入込総数,61.9,151.4,115.6,157.6,188.2,146.6,109.5,70.7,54.7,59.9,79.2,72.6,1267.9,1362,93.091043,
道央,空知,砂川市,内道外客,11.8,26.6,25.2,35.6,41,34.5,25,15.8,12.2,12.2,17.8,15.5,273.2,312.2,87.508008,
道央,空知,砂川市,内道内客,50.1,124.8,90.4,122,147.2,112.1,84.5,54.9,42.5,47.7,61.4,57.1,994.7,1049.8,94.751381,
道央,空知,砂川市,内日帰客,61,143.3,113.5,152.9,182.2,144.1,106.8,69.4,54.1,58.4,77.9,71,1234.6,1329.5,92.861978,
道央,空知,砂川市,内宿泊客,0.9,8.1,2.1,4.7,6,2.5,2.7,1.3,0.6,1.5,1.3,1.6,33.3,32.5,102.461538,
道央,空知,砂川市,宿泊客延数,1.6,10.2,3.9,7.5,8.2,4.7,3.4,1.8,1,3.1,1.7,2.7,49.8,48.8,102.04918,
道央,空知,歌志内市,入込総数,27.5,34.6,28.4,25.5,35.5,28.5,26,19.6,30.7,47.5,31.5,29.7,365,367.6,99.292709,
道央,空知,歌志内市,内道外客,0.1,0.1,0.1,0.2,0.3,0.2,0.2,0.1,0.3,0.3,0.1,0.1,2.1,2.3,91.304348,
道央,空知,歌志内市,内道内客,27.4,34.5,28.3,25.3,35.2,28.3,25.8,19.5,30.4,47.2,31.4,29.6,362.9,365.3,99.343006,
道央,空知,歌志内市,内日帰客,27,33.7,27.4,23.9,33.7,27,24.9,19.1,28.6,45.5,30.6,28.7,350.1,351.8,99.516771,
道央,空知,歌志内市,内宿泊客,0.5,0.9,1,1.6,1.8,1.5,1.1,0.5,2.1,2,0.9,1,14.9,15.8,94.303797,
道央,空知,歌志内市,宿泊客延数,0.5,0.9,1,1.6,1.8,1.5,1.1,0.5,2.1,2,0.9,1,14.9,15.8,94.303797,
道央,空知,深川市,入込総数,59.1,101,81.5,135.7,126.7,98.5,85.9,55,40.3,40.4,53,49.8,926.9,933.4,99.303621,
道央,空知,深川市,内道外客,5.3,9.1,7.5,10.1,13.9,9.2,7.8,4.9,3.5,3.5,3.2,4.5,82.5,82.1,100.487211,
道央,空知,深川市,内道内客,53.8,91.9,74,125.6,112.8,89.3,78.1,50.1,36.8,36.9,49.8,45.3,844.4,851.3,99.189475,
道央,空知,深川市,内日帰客,58.9,100.2,80.5,134,122.4,96.6,85.3,54.6,39.8,40,52.7,49.7,914.7,921.3,99.283621,
道央,空知,深川市,内宿泊客,0.2,0.8,1,1.7,4.3,1.9,0.6,0.4,0.5,0.4,0.3,0.1,12.2,12.1,100.826446,
道央,空知,深川市,宿泊客延数,0.2,0.9,1.1,1.9,4.7,2.1,0.6,0.5,0.6,0.6,0.4,0.4,14,13.2,106.060606,
道央,空知,南幌町,入込総数,20.5,28,26.4,26.2,28.7,27,27.2,21.9,12.2,19.6,15.9,20.4,274,283.7,96.580895,
道央,空知,南幌町,内道外客,0,0,0,0,0,0,0,0,0,0,0,0,0,0,－,
道央,空知,南幌町,内道内客,20.5,28,26.4,26.2,28.7,27,27.2,21.9,12.2,19.6,15.9,20.4,274,283.7,96.580895,
道央,空知,南幌町,内日帰客,19.3,26.6,24.5,24.1,25.8,24.8,25.1,20.2,11.2,18,14.7,18.9,253.2,263.5,96.091082,
道央,空知,南幌町,内宿泊客,1.2,1.4,1.9,2.1,2.9,2.2,2.1,1.7,1,1.6,1.2,1.5,20.8,20.2,102.970297,
道央,空知,南幌町,宿泊客延数,1.2,1.4,1.9,2.1,2.9,2.2,2.1,1.7,1,1.6,1.2,1.5,20.8,20.2,102.970297,
道央,空知,奈井江町,入込総数,9.7,17.1,12.3,14.4,20.5,13.7,13,8,5.7,4.6,4.5,6.5,130,133.4,97.451274,
道央,空知,奈井江町,内道外客,1,1.7,1.2,1.4,2,1.4,1.3,0.8,0.6,0.5,0.5,0.7,13.1,2.1,623.809524,
道央,空知,奈井江町,内道内客,8.7,15.4,11.1,13,18.5,12.3,11.7,7.2,5.1,4.1,4,5.8,116.9,131.3,89.032749,
道央,空知,奈井江町,内日帰客,9.7,17.1,12.3,14.4,20.5,13.7,13,8,5.7,4.6,4.5,6.5,130,133.4,97.451274,
道央,空知,奈井江町,内宿泊客,0,0,0,0,0,0,0,0,0,0,0,0,0,0,－,
道央,空知,奈井江町,宿泊客延数,0,0,0,0,0,0,0,0,0,0,0,0,0,0,－,
道央,空知,上砂川町,入込総数,6.6,9.5,8.6,7.8,11.7,8.4,8.4,7.7,7.2,7.5,6.7,6.9,97,94.3,102.863203,
道央,空知,上砂川町,内道外客,0.1,0.1,0.1,0.2,0.4,0.1,0.1,0.1,0.2,0.2,0.1,0.1,1.8,2.2,81.818182,
道央,空知,上砂川町,内道内客,6.5,9.4,8.5,7.6,11.3,8.3,8.3,7.6,7,7.3,6.6,6.8,95.2,92.1,103.365907,
道央,空知,上砂川町,内日帰客,6.3,8.9,7.9,7,10.7,7.6,7.6,7.1,6.8,7,6.3,6.4,89.6,88.3,101.472254,
道央,空知,上砂川町,内宿泊客,0.3,0.6,0.7,0.8,1,0.8,0.8,0.6,0.4,0.5,0.4,0.5,7.4,6,123.333333,
道央,空知,上砂川町,宿泊客延数,0.4,0.7,0.8,1,1.2,1,1,0.7,0.5,0.6,0.5,0.6,9,7.9,113.924051,
道央,空知,由仁町,入込総数,25,44.6,42.7,46.6,44.2,42.1,35.5,21.6,15.8,16.3,14.3,17.2,365.9,356.4,102.665544,
道央,空知,由仁町,内道外客,0.6,1.6,3.3,3.3,1.8,2.6,1.5,0.2,0,0,0,0,14.9,16.3,91.411043,
道央,空知,由仁町,内道内客,24.4,43,39.4,43.3,42.4,39.5,34,21.4,15.8,16.3,14.3,17.2,351,340.1,103.20494,
道央,空知,由仁町,内日帰客,24.4,43.5,41.5,45,42.1,40.6,34.2,20.8,15.1,15.4,13.6,16.4,352.6,343.6,102.619325,
道央,空知,由仁町,内宿泊客,0.6,1.1,1.2,1.6,2.1,1.5,1.3,0.8,0.7,0.9,0.7,0.8,13.3,12.8,103.90625,
道央,空知,由仁町,宿泊客延数,0.6,1.1,1.2,1.6,2.1,1.5,1.3,0.8,0.7,0.9,0.7,0.8,13.3,12.8,103.90625,
道央,空知,長沼町,入込総数,58.1,99.4,78.1,85.4,123.9,87.3,70.3,48.2,29.2,49.4,42,44.9,816.2,816.1,100.012253,
道央,空知,長沼町,内道外客,0.1,1.2,1.3,1.9,2.8,2.6,2.7,0.5,0.1,0.1,0.1,0.1,13.5,6.4,210.9375,
道央,空知,長沼町,内道内客,58,98.2,76.8,83.5,121.1,84.7,67.6,47.7,29.1,49.3,41.9,44.8,802.7,809.7,99.135482,
道央,空知,長沼町,内日帰客,57.3,96.1,74.5,80.6,117.2,82.5,68.1,47,28.1,48.2,41,44,784.6,795.7,98.605002,
道央,空知,長沼町,内宿泊客,0.8,3.3,3.6,4.8,6.7,4.8,2.2,1.2,1.1,1.2,1,0.9,31.6,20.4,154.901961,
道央,空知,長沼町,宿泊客延数,0.9,3.5,3.6,5,7.4,5.2,2.9,1.2,1.1,1.2,1,0.9,33.9,21.2,159.90566,
道央,空知,栗山町,入込総数,41.1,36,27.6,49.1,35.7,196.7,23.7,11.2,6.2,7.8,7.9,7.9,450.9,401.6,112.275896,
道央,空知,栗山町,内道外客,2.1,2.4,1.4,1.8,2.3,2.2,2.3,1.4,2,1.8,1.3,1.2,22.2,6.5,341.538462,
道央,空知,栗山町,内道内客,39,33.6,26.2,47.3,33.4,194.5,21.4,9.8,4.2,6,6.6,6.7,428.7,395.1,108.504176,
道央,空知,栗山町,内日帰客,40.4,34.2,25.4,45.7,31.7,193.2,21.8,10.2,5.4,6.8,6.6,6.9,428.3,383.6,111.652763,
道央,空知,栗山町,内宿泊客,0.7,1.8,2.2,3.4,4,3.5,1.9,1,0.8,1,1.3,1,22.6,18,125.555556,
道央,空知,栗山町,宿泊客延数,0.7,1.8,2.2,3.4,4,3.5,1.9,1,0.8,1,1.3,1,22.6,18,125.555556,
道央,空知,月形町,入込総数,6.5,10.3,9.5,21.8,14.9,11.9,7.6,4,3.6,3.9,3.6,5.6,103.2,114.2,90.367776,
道央,空知,月形町,内道外客,0.3,0.5,0.5,0.6,0.7,0.6,0.4,0.2,0.2,0.2,0.2,0.2,4.6,5.2,88.461538,
道央,空知,月形町,内道内客,6.2,9.8,9,21.2,14.2,11.3,7.2,3.8,3.4,3.7,3.4,5.4,98.6,109,90.458716,
道央,空知,月形町,内日帰客,6.2,9.8,9.1,21,13.9,11.1,6.8,3.9,3.4,3.7,3.4,5.3,97.6,107.8,90.538033,
道央,空知,月形町,内宿泊客,0.3,0.5,0.4,0.8,1,0.8,0.8,0.1,0.2,0.2,0.2,0.3,5.6,6.4,87.5,
道央,空知,月形町,宿泊客延数,0.3,0.5,0.4,0.8,1,0.8,0.8,0.1,0.2,0.2,0.2,0.3,5.6,6.4,87.5,
道央,空知,浦臼町,入込総数,12.4,23.9,21.5,32.4,51.8,32.7,15.8,9.4,7.7,5.6,6.7,6.5,226.4,229.5,98.649237,
道央,空知,浦臼町,内道外客,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,1.2,1.2,100,
道央,空知,浦臼町,内道内客,12.3,23.8,21.4,32.3,51.7,32.6,15.7,9.3,7.6,5.5,6.6,6.4,225.2,228.3,98.642138,
道央,空知,浦臼町,内日帰客,12.3,23.5,20.9,31.1,50.4,31.9,15.6,9.2,7.5,5.4,6.5,6.3,220.6,223.6,98.658318,
道央,空知,浦臼町,内宿泊客,0.1,0.4,0.6,1.3,1.4,0.8,0.2,0.2,0.2,0.2,0.2,0.2,5.8,5.9,98.305085,
道央,空知,浦臼町,宿泊客延数,0.1,0.4,0.6,1.3,1.4,0.8,0.2,0.2,0.2,0.2,0.2,0.2,5.8,5.9,98.305085,
道央,空知,新十津川町,入込総数,9.4,11.7,16.5,22.5,17.8,13.5,13.5,10.2,4.3,12.1,7.8,2.8,142.1,139.7,101.717967,
道央,空知,新十津川町,内道外客,0.8,1.2,1.7,2.3,1.8,1.4,1.4,1,0.4,1.2,0.7,0.3,14.2,14.2,100,
道央,空知,新十津川町,内道内客,8.6,10.5,14.8,20.2,16,12.1,12.1,9.2,3.9,10.9,7.1,2.5,127.9,125.5,101.912351,
道央,空知,新十津川町,内日帰客,7.9,9.9,14.3,19.4,13.3,11.3,11.5,8.7,3.3,10.5,6.4,1.1,117.6,116.7,100.771208,
道央,空知,新十津川町,内宿泊客,1.5,1.8,2.2,3.1,4.5,2.2,2,1.5,1,1.6,1.4,1.7,24.5,23,106.521739,
道央,空知,新十津川町,宿泊客延数,1.5,1.8,2.2,3.1,4.5,2.2,2,1.5,1,1.6,1.4,1.7,24.5,25.4,96.456693,
道央,空知,妹背牛町,入込総数,13.7,19.5,17.8,23.2,27.7,18.8,15.5,15.8,15.7,17.2,14.4,16.5,215.8,218.1,98.945438,
道央,空知,妹背牛町,内道外客,0.1,0.1,0.1,0.1,0.2,0.1,0.1,0.1,0.1,0.1,0.1,0.1,1.3,1.3,100,
道央,空知,妹背牛町,内道内客,13.6,19.4,17.7,23.1,27.5,18.7,15.4,15.7,15.6,17.1,14.3,16.4,214.5,216.8,98.939114,
道央,空知,妹背牛町,内日帰客,13.6,19.3,17.7,23,27.4,18.6,15.4,15.7,15.5,17,14.2,16.4,213.8,216.2,98.889917,
道央,空知,妹背牛町,内宿泊客,0.1,0.2,0.1,0.2,0.3,0.2,0.1,0.1,0.2,0.2,0.2,0.1,2,1.9,105.263158,
道央,空知,妹背牛町,宿泊客延数,0.1,0.2,0.1,0.2,0.3,0.2,0.1,0.1,0.2,0.2,0.2,0.1,2,1.9,105.263158,
道央,空知,秩父別町,入込総数,34,40.8,44.3,65.8,85.6,53.4,39.7,19.8,19.3,17.3,14.6,20,454.6,440.3,103.247786,
道央,空知,秩父別町,内道外客,0.8,1,1.1,1.6,2.1,1.3,0.9,0.4,0.4,0.4,0.3,0.4,10.7,10.9,98.165138,
道央,空知,秩父別町,内道内客,33.2,39.8,43.2,64.2,83.5,52.1,38.8,19.4,18.9,16.9,14.3,19.6,443.9,429.4,103.376805,
道央,空知,秩父別町,内日帰客,33.3,39.6,42.7,64,83.4,51.5,38.1,18.9,18.2,16.1,13.7,18.9,438.4,423.8,103.445021,
道央,空知,秩父別町,内宿泊客,0.7,1.2,1.6,1.8,2.2,1.9,1.6,0.9,1.1,1.2,0.9,1.1,16.2,16.5,98.181818,
道央,空知,秩父別町,宿泊客延数,0.7,1.2,1.6,1.8,2.2,1.9,1.6,0.9,1.1,1.2,0.9,1.1,16.2,16.5,98.181818,
道央,空知,雨竜町,入込総数,16.5,31.1,27.8,35.5,49.8,28.8,20.9,14.6,8.9,7.5,7.8,10.8,260,256.9,101.206695,
道央,空知,雨竜町,内道外客,0,0,0.2,0.6,0.3,0.1,0,0,0,0,0,0,1.2,1.2,100,
道央,空知,雨竜町,内道内客,16.5,31.1,27.6,34.9,49.5,28.7,20.9,14.6,8.9,7.5,7.8,10.8,258.8,255.7,101.212358,
道央,空知,雨竜町,内日帰客,16.5,31.1,27.7,35.3,49.7,28.7,20.9,14.6,8.9,7.5,7.8,10.8,259.5,256.5,101.169591,
道央,空知,雨竜町,内宿泊客,0,0,0.1,0.2,0.1,0.1,0,0,0,0,0,0,0.5,0.4,125,
道央,空知,雨竜町,宿泊客延数,0,0,0.1,0.2,0.1,0.1,0,0,0,0,0,0,0.5,0.4,125,
道央,空知,北竜町,入込総数,15,21.9,21.4,71,260,22.7,20.3,14.5,13.1,14.9,11.7,15.9,502.4,484.4,103.715937,
道央,空知,北竜町,内道外客,1.1,1.5,1.5,10.3,44.4,1.6,1.4,1,1,1,0.8,1.1,66.7,62.4,106.891026,
道央,空知,北竜町,内道内客,13.9,20.4,19.9,60.7,215.6,21.1,18.9,13.5,12.1,13.9,10.9,14.8,435.7,422,103.246445,
道央,空知,北竜町,内日帰客,14.8,21.6,20.8,70.2,259,22,19.6,14.1,12.8,14.6,11.3,15.5,496.3,477.9,103.850178,
道央,空知,北竜町,内宿泊客,0.2,0.3,0.6,0.8,1,0.7,0.7,0.4,0.3,0.3,0.4,0.4,6.1,6.5,93.846154,
道央,空知,北竜町,宿泊客延数,0.2,0.5,1.1,1.9,2.9,3.6,4.3,4.7,5,5.3,5.7,6.1,41.3,42.8,96.495327,
道央,空知,沼田町,入込総数,5.8,9.8,8.9,21.1,76,11,7.5,5,5,6.5,4.9,8.3,169.8,197.1,86.149163,
道央,空知,沼田町,内道外客,0.8,1.4,1.3,3.1,11.4,1.6,1.1,0.7,0.7,0.9,0.7,1.2,24.9,29.6,84.121622,
道央,空知,沼田町,内道内客,5,8.4,7.6,18,64.6,9.4,6.4,4.3,4.3,5.6,4.2,7.1,144.9,167.5,86.507463,
道央,空知,沼田町,内日帰客,5.2,9,8.1,19,74.4,9.9,6.2,4.4,4.5,5.5,4.1,7.3,157.6,180.9,87.119956,
道央,空知,沼田町,内宿泊客,0.6,0.8,0.8,2.1,1.6,1.1,1.3,0.6,0.5,1,0.8,1,12.2,16.2,75.308642,
道央,空知,沼田町,宿泊客延数,0.6,0.8,0.8,2.1,1.6,1.1,1.3,0.6,0.5,1,0.8,1,12.2,16.5,73.939394,
道央,石狩,札幌市,入込総数,1034.4,1240.1,1257.1,1615.1,1770.2,1641.1,926.3,795.8,711.5,819.2,795.9,1046.1,13652.8,13416.1,101.764298,
道央,石狩,札幌市,内道外客,303.5,379.7,399.8,450.9,518.2,469.2,426.1,354.1,367.1,337.3,344.7,380.8,4731.4,4544.1,104.121828,
道央,石狩,札幌市,内道内客,730.9,860.4,857.3,1164.2,1252,1171.9,500.2,441.7,344.4,481.9,451.2,665.3,8921.4,8872,100.556808,
道央,石狩,札幌市,内日帰客,614.7,722,730.4,990.1,1070.4,968.7,442.1,383.4,301.1,375.2,353,552.8,7503.9,7433.8,100.94299,
道央,石狩,札幌市,内宿泊客,419.7,518.1,526.7,625,699.8,672.4,484.2,412.4,410.4,444,442.9,493.3,6148.9,5982.3,102.784882,
道央,石狩,札幌市,宿泊客延数,713.6,969.7,974.8,1158.2,1255.3,1057.6,1038,881.7,1033.5,1006.4,1078.1,966.8,12133.7,11103.7,109.276187,
道央,石狩,江別市,入込総数,64.4,139.5,116.4,133.4,110.6,116.6,92.2,47.3,36.4,21.8,19.8,27.6,926,709.2,130.569656,
道央,石狩,江別市,内道外客,1.7,4.1,2.8,2.3,3.4,2.5,1.9,0.9,0.6,0.4,0.4,0.8,21.8,13.6,160.294118,
道央,石狩,江別市,内道内客,62.7,135.4,113.6,131.1,107.2,114.1,90.3,46.4,35.8,21.4,19.4,26.8,904.2,695.6,129.988499,
道央,石狩,江別市,内日帰客,64.3,139.2,116.1,133.1,110.2,116.2,92.1,47.2,36.1,21.7,19.8,27.5,923.5,706.7,130.677798,
道央,石狩,江別市,内宿泊客,0.1,0.3,0.3,0.3,0.4,0.4,0.1,0.1,0.3,0.1,0,0.1,2.5,2.5,100,
道央,石狩,江別市,宿泊客延数,0.2,0.4,0.5,0.5,0.6,0.6,0.1,0.2,0.5,0.2,0.1,0.1,4,3.7,108.108108,
道央,石狩,千歳市,入込総数,347.2,446.6,367.7,510.7,647.9,491,487.5,372.3,267.5,385.6,434.8,340.7,5099.5,4677.8,109.014922,
道央,石狩,千歳市,内道外客,86.8,112.7,98.5,123.3,175,134.7,169.6,145.7,90.5,134.5,123.1,117.9,1512.3,1303.3,116.036216,
道央,石狩,千歳市,内道内客,260.4,333.9,269.2,387.4,472.9,356.3,317.9,226.6,177,251.1,311.7,222.8,3587.2,3374.5,106.303156,
道央,石狩,千歳市,内日帰客,334.6,429.5,350.6,487.6,614.7,467.1,467,357,251.1,368.3,416.8,324.8,4869.1,4448.5,109.454872,
道央,石狩,千歳市,内宿泊客,12.6,17.1,17.1,23.1,33.2,23.9,20.5,15.3,16.4,17.3,18,15.9,230.4,229.3,100.479721,
道央,石狩,千歳市,宿泊客延数,14.8,20.5,21.1,27.5,38.1,28.4,24.5,18.1,19.6,20.8,22.6,20.9,276.9,276.2,100.25344,
道央,石狩,恵庭市,入込総数,108.3,202.9,151.2,160.8,168.6,139.1,181.5,73.8,37.3,41.4,38.6,51.2,1354.7,1332.6,101.658412,
道央,石狩,恵庭市,内道外客,11.4,22.2,30.8,32.2,34.3,28.2,24.5,7.1,8.8,9.4,8.6,9.2,226.7,217.2,104.373849,
道央,石狩,恵庭市,内道内客,96.9,180.7,120.4,128.6,134.3,110.9,157,66.7,28.5,32,30,42,1128,1115.4,101.12964,
道央,石狩,恵庭市,内日帰客,108,201.8,150.8,159.5,167.9,138.3,181.1,73.3,37.2,41.3,38.4,51.1,1348.7,1325.5,101.750283,
道央,石狩,恵庭市,内宿泊客,0.3,1.1,0.4,1.3,0.7,0.8,0.4,0.5,0.1,0.1,0.2,0.1,6,7.1,84.507042,
道央,石狩,恵庭市,宿泊客延数,0.5,1.5,0.5,2.3,1.4,1.7,0.6,0.8,0.1,0.3,0.2,0.1,10,10.8,92.592593,
道央,石狩,北広島市,入込総数,46.9,99.1,96.1,100.4,101.7,94.5,78.5,45.6,24.9,51.5,34.8,30.7,804.7,789.9,101.873655,
道央,石狩,北広島市,内道外客,2,15.7,18.5,17.3,18.4,14.7,13,7.1,2.1,2.1,2.3,12.6,125.8,103.2,121.899225,
道央,石狩,北広島市,内道内客,44.9,83.4,77.6,83.1,83.3,79.8,65.5,38.5,22.8,49.4,32.5,18.1,678.9,686.7,98.864133,
道央,石狩,北広島市,内日帰客,42.9,92.2,89.5,92.8,92.5,85.6,72,40.7,20.8,46.5,30.6,14.5,720.6,711.3,101.307465,
道央,石狩,北広島市,内宿泊客,4,6.9,6.6,7.6,9.2,8.9,6.5,4.9,4.1,5,4.2,16.2,84.1,78.6,106.997455,
道央,石狩,北広島市,宿泊客延数,6.8,9.8,9.2,12,13.5,11.2,9.1,7.2,9.3,8.9,9.2,19.1,125.3,123.5,101.45749,
道央,石狩,石狩市,入込総数,116.9,288.3,160.2,264.6,598.3,232.5,132.6,93.1,54.7,40.7,42.4,46.2,2070.5,1817.2,113.939027,
道央,石狩,石狩市,内道外客,2.4,13.9,3.5,4.2,20.1,5.1,2.7,1.6,0.7,0.4,0.4,0.5,55.5,51.5,107.76699,
道央,石狩,石狩市,内道内客,114.5,274.4,156.7,260.4,578.2,227.4,129.9,91.5,54,40.3,42,45.7,2015,1765.7,114.119046,
道央,石狩,石狩市,内日帰客,116.6,287.8,158.1,256.1,581.1,226.5,132.2,92.7,54.4,40.4,42.1,45.9,2033.9,1801.8,112.881563,
道央,石狩,石狩市,内宿泊客,0.3,0.5,2.1,8.5,17.2,6,0.4,0.4,0.3,0.3,0.3,0.3,36.6,15.4,237.662338,
道央,石狩,石狩市,宿泊客延数,0.3,0.5,2.1,8.5,17.2,6,0.4,0.4,0.3,0.3,0.3,0.3,36.6,15.4,237.662338,
道央,石狩,当別町,入込総数,15.8,49.2,50.7,62.8,74.1,57.8,41.3,18.7,15.1,26.8,16.9,16.2,445.4,423.3,105.220884,
道央,石狩,当別町,内道外客,0,0,0.1,0.1,0.1,0.1,0.6,0.1,0,0.2,0.1,0,1.4,1.4,100,
