area,promotion_bureau,commune,type,april,may,june,july,august,september,october,november,december,january,february,march,sum,previous_year,comparison_with_previous_year
道北,宗谷,幌延町,内道内客,2,4.8,6.6,21.7,18.9,5,2.800,2.200,2.700,1.000,1.000,1.200,69.9,57.5,121.6,
道北,宗谷,幌延町,内日帰客,0.7,3.8,10.2,23.7,22.7,6.2,1.900,0.600,2.400,0.300,0.400,0.800,73.7,81.3,90.7,
道北,宗谷,幌延町,内宿泊客,2.1,2.9,3,3.4,3.4,2.9,2.400,2.300,2.100,1.200,1.600,1.600,28.9,28.3,102.1,
道北,宗谷,幌延町,宿泊客延数,2.1,2.9,3,3.4,3.4,2.9,2.400,2.300,2.100,1.200,1.600,1.600,28.9,29.7,97.3,
道北,宗谷,猿払村,入込総数,9,15.5,19.2,26.9,17.8,14,14.100,9.800,7.500,5.400,5.500,5.400,150.1,172.3,87.1,
道北,宗谷,猿払村,内道外客,0.3,1.9,3.5,3.3,2.8,2.7,3.000,1.600,0.800,0.300,0.800,1.000,22,24.3,90.5,
道北,宗谷,猿払村,内道内客,8.7,13.6,15.7,23.6,15,11.3,11.100,8.200,6.700,5.100,4.700,4.400,128.1,148,86.6,
道北,宗谷,猿払村,内日帰客,8.4,14.4,17.5,25.1,15.9,12.3,12.600,8.700,6.800,5.000,4.900,4.800,136.4,157.6,86.5,
道北,宗谷,猿払村,内宿泊客,0.6,1.1,1.7,1.8,1.9,1.7,1.500,1.100,0.700,0.400,0.600,0.600,13.7,14.7,93.2,
道北,宗谷,猿払村,宿泊客延数,0.6,1.1,1.7,1.8,1.9,1.7,1.500,1.100,0.700,0.400,0.600,0.600,13.7,14.7,93.2,
道北,宗谷,浜頓別町,入込総数,4.9,6.8,14,32.2,24.7,11.5,8.200,5.600,5.200,6.400,5.900,8.500,133.9,140.8,95.1,
道北,宗谷,浜頓別町,内道外客,2.9,4,8.2,18.8,14.4,6.7,4.800,3.300,3.000,3.700,3.400,5.000,78.2,82.1,95.2,
道北,宗谷,浜頓別町,内道内客,2,2.8,5.8,13.4,10.3,4.8,3.400,2.300,2.200,2.700,2.500,3.500,55.7,58.7,94.9,
道北,宗谷,浜頓別町,内日帰客,4,5.6,12.5,30.3,22.8,10,6.700,4.200,3.900,5.500,5.000,7.500,118,125,94.4,
道北,宗谷,浜頓別町,内宿泊客,0.9,1.2,1.5,1.9,1.9,1.5,1.500,1.400,1.300,0.900,0.900,1.000,15.9,15.8,100.6,
道北,宗谷,浜頓別町,宿泊客延数,1.1,1.5,1.9,2.3,2.2,1.9,2.000,1.800,1.600,1.300,1.200,1.100,19.9,19.8,100.5,
道北,宗谷,中頓別町,入込総数,2.9,5.1,9.9,6.9,11.4,6.7,4.000,1.700,1.400,1.900,1.100,1.400,54.4,56.3,96.6,
道北,宗谷,中頓別町,内道外客,0.1,0.3,0.4,1,1.3,0.9,0.200,0.100,0.000,0.000,0.000,0.000,4.3,4.7,91.5,
道北,宗谷,中頓別町,内道内客,2.8,4.8,9.5,5.9,10.1,5.8,3.800,1.600,1.400,1.900,1.100,1.400,50.1,51.6,97.1,
道北,宗谷,中頓別町,内日帰客,2.6,4.7,9.2,6.1,10.4,6.1,3.500,1.300,0.900,1.500,1.000,1.300,48.6,50.7,95.9,
道北,宗谷,中頓別町,内宿泊客,0.3,0.4,0.7,0.8,1,0.6,0.500,0.400,0.500,0.400,0.100,0.100,5.8,5.6,103.6,
道北,宗谷,中頓別町,宿泊客延数,0.3,0.5,0.8,1,1.3,0.8,0.500,0.400,0.500,0.400,0.100,0.100,6.7,7.2,93.1,
道北,宗谷,枝幸町,入込総数,9.7,16,21.3,50.5,33.6,23.8,20.300,10.400,7.200,9.100,10.800,12.900,225.6,239.2,94.3,
道北,宗谷,枝幸町,内道外客,1,4.8,5.3,15.2,10.1,5.9,2.000,0.500,0.400,0.500,0.500,0.600,46.8,50.2,93.2,
道北,宗谷,枝幸町,内道内客,8.7,11.2,16,35.3,23.5,17.9,18.300,9.900,6.800,8.600,10.300,12.300,178.8,189,94.6,
道北,宗谷,枝幸町,内日帰客,7.8,13.1,18.1,46.7,29.5,20.6,17.300,8.100,5.500,7.200,8.700,11.000,193.6,205.5,94.2,
道北,宗谷,枝幸町,内宿泊客,1.9,2.9,3.2,3.8,4.1,3.2,3.000,2.300,1.700,1.900,2.100,1.900,32,33.7,95,
道北,宗谷,枝幸町,宿泊客延数,2.1,3.2,3.5,4.2,4.6,3.5,3.400,2.500,1.900,2.200,2.300,2.200,35.6,37.4,95.2,
道北,宗谷,豊富町,入込総数,21.3,40.1,43.9,37,36.2,18.7,23.400,11.000,8.800,11.400,7.800,10.600,270.2,280,96.5,
道北,宗谷,豊富町,内道外客,0.9,1.5,2.4,3.1,2.9,1.5,1.300,1.100,0.800,0.900,0.700,0.900,18,19,94.7,
道北,宗谷,豊富町,内道内客,20.4,38.6,41.5,33.9,33.3,17.2,22.100,9.900,8.000,10.500,7.100,9.700,252.2,261,96.6,
道北,宗谷,豊富町,内日帰客,19.1,36.8,40.3,32,30.2,14.9,19.500,8.000,6.200,8.700,5.800,8.400,229.9,240.3,95.7,
道北,宗谷,豊富町,内宿泊客,2.2,3.3,3.6,5,6,3.8,3.900,3.000,2.600,2.700,2.000,2.200,40.3,39.7,101.5,
道北,宗谷,豊富町,宿泊客延数,2.5,3.7,4,5.5,6.6,4.2,4.300,3.400,2.800,3.000,2.100,2.400,44.5,43.7,101.8,
道北,宗谷,礼文町,入込総数,3,10.9,26.7,26.6,20.6,14.1,7.300,1.000,0.700,0.600,0.600,0.800,112.9,126,89.6,
道北,宗谷,礼文町,内道外客,1.2,4.9,22.7,21.3,16.5,10.6,4.400,0.700,0.400,0.400,0.400,0.400,83.9,93.5,89.7,
道北,宗谷,礼文町,内道内客,1.8,6,4,5.3,4.1,3.5,2.900,0.300,0.300,0.200,0.200,0.400,29,32.5,89.2,
道北,宗谷,礼文町,内日帰客,2.3,7.1,14.7,13.1,9.6,8.6,5.900,0.800,0.600,0.500,0.500,0.600,64.3,75.7,84.9,
道北,宗谷,礼文町,内宿泊客,0.7,3.8,12,13.5,11,5.5,1.400,0.200,0.100,0.100,0.100,0.200,48.6,50.3,96.6,
道北,宗谷,礼文町,宿泊客延数,0.8,4.2,14.9,15.3,12.5,6.1,1.600,0.500,0.200,0.100,0.100,0.300,56.6,58.1,97.4,
道北,宗谷,利尻町,入込総数,4,12.1,28.8,31.6,27.5,17.3,8.600,1.800,1.400,1.100,1.300,1.700,137.2,146.3,93.8,
道北,宗谷,利尻町,内道外客,1.7,7.7,14.8,13.2,7.2,7.9,5.200,0.100,0.000,0.000,0.000,0.000,57.8,64.5,89.6,
道北,宗谷,利尻町,内道内客,2.3,4.4,14,18.4,20.3,9.4,3.400,1.700,1.400,1.100,1.300,1.700,79.4,81.8,97.1,
道北,宗谷,利尻町,内日帰客,3.7,10.6,22.8,25.4,22.7,13.9,7.500,1.300,1.200,0.900,1.000,1.400,112.4,112.8,99.6,
道北,宗谷,利尻町,内宿泊客,0.3,1.5,6,6.2,4.8,3.4,1.100,0.500,0.200,0.200,0.300,0.300,24.8,33.5,74,
道北,宗谷,利尻町,宿泊客延数,0.5,1.7,6.6,6.8,5.8,3.9,1.500,0.700,0.400,0.300,0.400,0.400,29,36.1,80.3,
道北,宗谷,利尻富士町,入込総数,4,12.1,28.8,31.6,27.5,17.3,8.600,1.800,1.400,1.100,1.300,1.700,137.2,146.3,93.8,
道北,宗谷,利尻富士町,内道外客,1.7,7.7,14.8,13.2,7.2,7.9,5.200,0.100,0.000,0.000,0.000,0.000,57.8,64.5,89.6,
道北,宗谷,利尻富士町,内道内客,2.3,4.4,14,18.4,20.3,9.4,3.400,1.700,1.400,1.100,1.300,1.700,79.4,81.8,97.1,
道北,宗谷,利尻富士町,内日帰客,2,5.3,13.8,15,15.5,8.9,5.900,1.600,1.100,0.900,0.900,1.100,72,77.3,93.1,
道北,宗谷,利尻富士町,内宿泊客,2,6.8,15,16.6,12,8.4,2.700,0.200,0.300,0.200,0.400,0.600,65.2,69,94.5,
道北,宗谷,利尻富士町,宿泊客延数,2.4,8.1,17.3,19.8,14.8,9.8,4.700,0.500,0.500,0.500,1.000,1.200,80.6,83.4,96.6,
オホーツク,オホーツク,北見市,入込総数,108.6,169.3,140.1,154.1,185.2,121.4,120.4,78.4,71.2,93.8,103.5,89.3,1435.3,1493.3,96.1,
オホーツク,オホーツク,北見市,内道外客,23.8,34.5,32.7,37.5,45,28.1,28.9,24.2,20.5,21.5,30.2,26.2,353.1,376.3,93.8,
オホーツク,オホーツク,北見市,内道内客,84.8,134.8,107.4,116.6,140.2,93.3,91.5,54.2,50.7,72.3,73.3,63.1,1082.2,1117,96.9,
オホーツク,オホーツク,北見市,内日帰客,66.3,113,82.3,87.5,112.3,68.1,66.6,29.8,28.5,49.1,53.7,42.5,799.7,842,95,
オホーツク,オホーツク,北見市,内宿泊客,42.3,56.3,57.8,66.6,72.9,53.3,53.8,48.6,42.7,44.7,49.8,46.8,635.6,651.3,97.6,
オホーツク,オホーツク,北見市,宿泊客延数,46.7,61.7,64.1,72.9,84.1,58,57.8,52,45.5,48.5,53.8,50.3,695.4,718.8,96.7,
オホーツク,オホーツク,網走市,入込総数,57.8,92.6,102.1,132.1,227.3,97.8,86.7,66,62.1,144.4,258.7,144.9,1472.5,1624.1,90.7,
オホーツク,オホーツク,網走市,内道外客,20.5,48.7,57.2,73.2,125.9,53.1,40.4,18.2,19.8,77,184.3,80.9,799.2,873.2,91.5,
オホーツク,オホーツク,網走市,内道内客,37.3,43.9,44.9,58.9,101.4,44.7,46.3,47.8,42.3,67.4,74.4,64,673.3,750.9,89.7,
オホーツク,オホーツク,網走市,内日帰客,42.5,59.9,68.2,88.3,174,64.2,59.1,48,44.8,122.1,224.2,122.3,1117.6,1238.8,90.2,
オホーツク,オホーツク,網走市,内宿泊客,15.3,32.7,33.9,43.8,53.3,33.6,27.6,18,17.3,22.3,34.5,22.6,354.9,385.3,92.1,
オホーツク,オホーツク,網走市,宿泊客延数,19.1,40.9,42.4,54.8,66.6,42,34.5,22.5,21.6,27.9,43.1,28.3,443.7,481.9,92.1,
オホーツク,オホーツク,紋別市,入込総数,19.9,35.1,25.4,124.7,59,29.8,32.6,16,19,19,108.2,23,511.7,491.4,104.1,
オホーツク,オホーツク,紋別市,内道外客,12.5,22,15.9,78.3,32,18.8,12.1,6,7.1,7.1,40.2,8.6,260.6,182.8,142.6,
オホーツク,オホーツク,紋別市,内道内客,7.4,13.1,9.5,46.4,27,11,20.5,10,11.9,11.9,68,14.4,251.1,308.6,81.4,
オホーツク,オホーツク,紋別市,内日帰客,16.6,28.6,20.7,118.2,50.4,24.8,26,11.1,13.6,14.5,100.5,18.3,443.3,429.9,103.1,
オホーツク,オホーツク,紋別市,内宿泊客,3.3,6.5,4.7,6.5,8.6,5,6.6,4.9,5.4,4.5,7.7,4.7,68.4,61.5,111.2,
オホーツク,オホーツク,紋別市,宿泊客延数,3.3,6.5,4.7,6.5,8.6,5,6.6,4.9,5.4,4.5,7.7,4.7,68.4,61.5,111.2,
オホーツク,オホーツク,美幌町,入込総数,60.3,51.1,55.7,105.5,144.1,72.6,75.5,16.9,8.7,9.9,9.6,12.2,622.1,726.6,85.6,
オホーツク,オホーツク,美幌町,内道外客,24.1,20.4,22.3,42.2,57.6,29,30.2,6.8,3.5,4,3.8,4.9,248.8,290.4,85.7,
オホーツク,オホーツク,美幌町,内道内客,36.2,30.7,33.4,63.3,86.5,43.6,45.3,10.1,5.2,5.9,5.8,7.3,373.3,436.2,85.6,
オホーツク,オホーツク,美幌町,内日帰客,59.5,50,54.2,103.6,142.1,70.7,73.9,15.2,7.6,9.3,9,11.6,606.7,709.8,85.5,
オホーツク,オホーツク,美幌町,内宿泊客,0.8,1.1,1.5,1.9,2,1.9,1.6,1.7,1.1,0.6,0.6,0.6,15.4,16.8,91.7,
オホーツク,オホーツク,美幌町,宿泊客延数,0.9,1.3,1.6,2.2,2.3,2.2,2.5,2.5,1.5,0.7,0.7,0.8,19.2,19.5,98.5,
オホーツク,オホーツク,津別町,入込総数,14.4,19.8,38.2,45.4,50.8,36.2,36.5,13.6,8.1,9.8,10.9,12,295.7,257.6,114.8,
オホーツク,オホーツク,津別町,内道外客,4,5.7,11.7,14,15.9,11.3,10.5,3.8,2.2,2.6,3,3.1,87.8,73.6,119.3,
オホーツク,オホーツク,津別町,内道内客,10.4,14.1,26.5,31.4,34.9,24.9,26,9.8,5.9,7.2,7.9,8.9,207.9,184,113,
オホーツク,オホーツク,津別町,内日帰客,14.1,19.1,37.1,43.7,48.1,35.1,35.7,13.2,7.7,9.4,10.5,11.7,285.4,246.3,115.9,
オホーツク,オホーツク,津別町,内宿泊客,0.3,0.7,1.1,1.7,2.7,1.1,0.8,0.4,0.4,0.4,0.4,0.3,10.3,11.3,91.2,
オホーツク,オホーツク,津別町,宿泊客延数,0.4,0.8,1.2,1.8,2.9,1.3,1.2,0.6,0.5,0.6,0.5,0.5,12.3,12.7,96.9,
オホーツク,オホーツク,斜里町,入込総数,26.7,58.6,95,166.6,268.6,154.7,148.6,26.9,25.4,23.1,94,55.3,1143.5,1217.7,93.9,
オホーツク,オホーツク,斜里町,内道外客,15.3,45.1,77,134.2,218.4,117.7,84.8,13.8,10.1,10.4,54.8,32.9,814.5,866,94.1,
オホーツク,オホーツク,斜里町,内道内客,11.4,13.5,18,32.4,50.2,37,63.8,13.1,15.3,12.7,39.2,22.4,329,351.7,93.5,
オホーツク,オホーツク,斜里町,内日帰客,10.4,23.6,48.2,105.6,193.3,111.3,109.2,6.6,10.2,3.8,58.9,33.8,714.9,767.7,93.1,
オホーツク,オホーツク,斜里町,内宿泊客,16.3,35,46.8,61,75.3,43.4,39.4,20.3,15.2,19.3,35.1,21.5,428.6,450,95.2,
オホーツク,オホーツク,斜里町,宿泊客延数,16.6,35.7,47.7,62.2,76.8,44.3,40.2,20.7,15.5,19.7,35.8,21.9,437.1,458.3,95.4,
オホーツク,オホーツク,清里町,入込総数,4.8,15.2,21.7,26.6,30.5,20.2,16.1,4.9,3.6,3.8,4.8,4.8,157,168.2,93.3,
オホーツク,オホーツク,清里町,内道外客,1.2,5.6,9.5,16.2,19.2,11,4,1.8,1.5,2.3,3,2.1,77.4,89.5,86.5,
オホーツク,オホーツク,清里町,内道内客,3.6,9.6,12.2,10.4,11.3,9.2,12.1,3.1,2.1,1.5,1.8,2.7,79.6,78.7,101.1,
オホーツク,オホーツク,清里町,内日帰客,4.4,14.3,20.1,23,25.6,18.4,14.9,4.4,3.2,3.3,4.1,4.4,140.1,150.4,93.2,
オホーツク,オホーツク,清里町,内宿泊客,0.4,0.9,1.6,3.6,4.9,1.8,1.2,0.5,0.4,0.5,0.7,0.4,16.9,17.8,94.9,
オホーツク,オホーツク,清里町,宿泊客延数,0.4,1,1.7,3.7,5,1.9,1.2,0.5,0.4,0.5,0.7,0.4,17.4,17.8,97.8,
オホーツク,オホーツク,小清水町,入込総数,26.3,54.8,77.3,106.9,110.2,57.1,40,19.7,16.2,16,23.7,19.7,567.9,531.2,106.9,
オホーツク,オホーツク,小清水町,内道外客,18.6,37.2,57.1,75.9,78.2,40.5,26.7,14,11.5,11.3,16.8,14,401.8,375.6,107,
オホーツク,オホーツク,小清水町,内道内客,7.7,17.6,20.2,31,32,16.6,13.3,5.7,4.7,4.7,6.9,5.7,166.1,155.6,106.7,
オホーツク,オホーツク,小清水町,内日帰客,26,54.4,76.8,105.8,109.1,56.5,39.6,19.4,16,15.7,23.4,19.5,562.2,525.3,107,
オホーツク,オホーツク,小清水町,内宿泊客,0.3,0.4,0.5,1.1,1.1,0.6,0.4,0.3,0.2,0.3,0.3,0.2,5.7,5.9,96.6,
オホーツク,オホーツク,小清水町,宿泊客延数,0.3,0.4,0.5,1.1,1.1,1.1,0.4,0.3,0.2,0.3,0.3,0.2,6.2,6.3,98.4,
オホーツク,オホーツク,訓子府町,入込総数,1.9,4,4.2,18.7,6,4.4,3.8,2.1,1.7,1.7,1.5,2.3,52.3,49.2,106.3,
オホーツク,オホーツク,訓子府町,内道外客,0,0,0,0,0,0,0,0,0,0,0,0,0,0,－,
オホーツク,オホーツク,訓子府町,内道内客,1.9,4,4.2,18.7,6,4.4,3.8,2.1,1.7,1.7,1.5,2.3,52.3,49.2,106.3,
オホーツク,オホーツク,訓子府町,内日帰客,1.9,4,4.2,18.7,6,4.4,3.8,2.1,1.7,1.7,1.5,2.3,52.3,49.2,106.3,
オホーツク,オホーツク,訓子府町,内宿泊客,0,0,0,0,0,0,0,0,0,0,0,0,0,0,－,
オホーツク,オホーツク,訓子府町,宿泊客延数,0,0,0,0,0,0,0,0,0,0,0,0,0,0,－,
オホーツク,オホーツク,置戸町,入込総数,7.8,9.3,13.7,10.2,10.2,8.4,8.2,6,5.3,7.2,5.8,8,100.1,101,99.1,
オホーツク,オホーツク,置戸町,内道外客,0.1,0.1,0.2,0.4,0.4,0.2,0.2,0.1,0.1,0.1,0.1,0.1,2.1,2,105,
オホーツク,オホーツク,置戸町,内道内客,7.7,9.2,13.5,9.8,9.8,8.2,8,5.9,5.2,7.1,5.7,7.9,98,99,99,
オホーツク,オホーツク,置戸町,内日帰客,7.6,9.1,13.3,9.7,9.7,8.1,7.8,5.6,4.9,6.9,5.6,7.7,96,98.4,97.6,
オホーツク,オホーツク,置戸町,内宿泊客,0.2,0.2,0.4,0.5,0.5,0.3,0.4,0.4,0.4,0.3,0.2,0.3,4.1,2.6,157.7,
オホーツク,オホーツク,置戸町,宿泊客延数,0.2,0.2,0.4,0.5,0.5,0.3,0.4,0.4,0.4,0.3,0.2,0.3,4.1,2.6,157.7,
オホーツク,オホーツク,佐呂間町,入込総数,13,25.8,18.4,23.8,35.3,21.7,15.3,8.5,5.1,4.5,7.2,6.5,185.1,188.3,98.3,
オホーツク,オホーツク,佐呂間町,内道外客,2.3,18.4,11.6,14.5,22.2,13.3,3.5,0.5,0.5,0.5,1.5,0.5,89.3,75.3,118.6,
オホーツク,オホーツク,佐呂間町,内道内客,10.7,7.4,6.8,9.3,13.1,8.4,11.8,8,4.6,4,5.7,6,95.8,113,84.8,
オホーツク,オホーツク,佐呂間町,内日帰客,12.7,25.3,17.6,22.6,33.7,21,14.7,8,4.7,4,6.5,6,176.8,179.2,98.7,
オホーツク,オホーツク,佐呂間町,内宿泊客,0.3,0.5,0.8,1.2,1.6,0.7,0.6,0.5,0.4,0.5,0.7,0.5,8.3,9.1,91.2,
オホーツク,オホーツク,佐呂間町,宿泊客延数,0.4,0.5,1,1.3,1.7,0.8,0.6,0.6,0.5,0.7,0.9,0.6,9.6,10.9,88.1,
オホーツク,オホーツク,遠軽町,入込総数,10.9,27.5,22.6,32.7,56.5,29.4,11.2,8.1,7.1,12.7,13.6,10.2,242.5,289.6,83.7,
オホーツク,オホーツク,遠軽町,内道外客,1.6,4.1,3.4,4.9,8.5,4.4,1.7,1.2,1.1,1.9,2,1.5,36.3,48.9,74.2,
オホーツク,オホーツク,遠軽町,内道内客,9.3,23.4,19.2,27.8,48,25,9.5,6.9,6,10.8,11.6,8.7,206.2,240.7,85.7,
オホーツク,オホーツク,遠軽町,内日帰客,9.6,25.2,20.7,27.7,45.2,25.9,8.7,6.1,5.3,11.3,12.2,8.6,206.5,249.3,82.8,
オホーツク,オホーツク,遠軽町,内宿泊客,1.3,2.3,1.9,5,11.3,3.5,2.5,2,1.8,1.4,1.4,1.6,36,40.3,89.3,
オホーツク,オホーツク,遠軽町,宿泊客延数,1.4,2.4,1.9,5.8,14.3,3.6,2.6,2,1.8,1.4,1.4,1.6,40.2,41.7,96.4,
オホーツク,オホーツク,湧別町,入込総数,30.2,126.1,49.3,52.3,75,46.7,30.6,22.1,18.8,14.9,14.1,17.4,497.5,521.7,95.4,
オホーツク,オホーツク,湧別町,内道外客,8.4,36.7,14.4,14.5,18.9,12.1,8.6,6.4,5.6,4.5,4.2,5.2,139.5,146.1,95.5,
オホーツク,オホーツク,湧別町,内道内客,21.8,89.4,34.9,37.8,56.1,34.6,22,15.7,13.2,10.4,9.9,12.2,358,375.6,95.3,
オホーツク,オホーツク,湧別町,内日帰客,29.9,125.2,46.2,50.8,72.1,46,30.3,22,18.7,14.8,14,17.3,487.3,511.6,95.3,
オホーツク,オホーツク,湧別町,内宿泊客,0.3,0.9,3.1,1.5,2.9,0.7,0.3,0.1,0.1,0.1,0.1,0.1,10.2,10.1,101,
オホーツク,オホーツク,湧別町,宿泊客延数,0.3,0.9,3.1,1.5,2.9,0.7,0.3,0.1,0.1,0.1,0.1,0.1,10.2,10.1,101,
オホーツク,オホーツク,滝上町,入込総数,0.9,39.3,7.8,2.6,2.9,6.7,2.2,1.1,1.2,1.5,2.2,1.2,69.6,66.5,104.7,
オホーツク,オホーツク,滝上町,内道外客,0.1,3.9,0.7,0.3,0.3,0.7,0.1,0.1,0,0.1,0.1,0,6.4,6.4,100,
オホーツク,オホーツク,滝上町,内道内客,0.8,35.4,7.1,2.3,2.6,6,2.1,1,1.2,1.4,2.1,1.2,63.2,60.1,105.2,
オホーツク,オホーツク,滝上町,内日帰客,0.5,38.3,6.8,1.5,1.9,5.9,1.5,0.7,0.8,0.9,1.5,0.8,61.1,57.6,106.1,
オホーツク,オホーツク,滝上町,内宿泊客,0.4,1,1,1.1,1,0.8,0.7,0.4,0.4,0.6,0.7,0.4,8.5,8.9,95.5,
オホーツク,オホーツク,滝上町,宿泊客延数,0.4,1,1,1.1,1,0.8,0.7,0.4,0.4,0.6,0.7,0.4,8.5,8.9,95.5,
オホーツク,オホーツク,興部町,入込総数,2.5,5,4,8,17.1,4.6,2.9,1.5,0.8,0.5,1.4,1.2,49.5,34,145.6,
オホーツク,オホーツク,興部町,内道外客,0.2,0.5,0.4,0.1,0.2,0.5,0.1,0.1,0,0,0.1,0.1,2.3,3.2,71.9,
オホーツク,オホーツク,興部町,内道内客,2.3,4.5,3.6,7.9,16.9,4.1,2.8,1.4,0.8,0.5,1.3,1.1,47.2,30.8,153.2,
オホーツク,オホーツク,興部町,内日帰客,2.5,4.9,3.9,7.8,16.8,4.2,2.8,1.4,0.7,0.4,1.3,1.1,47.8,32.2,148.4,
オホーツク,オホーツク,興部町,内宿泊客,0,0.1,0.1,0.2,0.3,0.4,0.1,0.1,0.1,0.1,0.1,0.1,1.7,1.8,94.4,
オホーツク,オホーツク,興部町,宿泊客延数,0,0.1,0.1,0.2,0.3,0.4,0.1,0.1,0.1,0.1,0.1,0.1,1.7,1.8,94.4,
オホーツク,オホーツク,西興部村,入込総数,2.2,3.7,2.7,3.4,5,3.2,2.4,1.7,1.3,1.1,1.2,1.7,29.6,31.3,94.6,
オホーツク,オホーツク,西興部村,内道外客,0,0,0.1,0.7,1.1,0.8,0.3,0,0,0,0,0,3,3.8,78.9,
オホーツク,オホーツク,西興部村,内道内客,2.2,3.7,2.6,2.7,3.9,2.4,2.1,1.7,1.3,1.1,1.2,1.7,26.6,27.5,96.7,
オホーツク,オホーツク,西興部村,内日帰客,1.8,3.1,2,2.6,3.9,2.4,1.6,1,0.8,0.7,0.8,1.1,21.8,23.1,94.4,
オホーツク,オホーツク,西興部村,内宿泊客,0.4,0.6,0.7,0.8,1.1,0.8,0.8,0.7,0.5,0.4,0.4,0.6,7.8,8.2,95.1,
オホーツク,オホーツク,西興部村,宿泊客延数,0.4,0.6,0.7,0.8,1.1,0.8,0.8,0.7,0.5,0.4,0.4,0.6,7.8,8.2,95.1,
オホーツク,オホーツク,雄武町,入込総数,7.5,8.1,7.9,8.8,10.7,7,6.9,6.3,6.1,6.8,6.2,7.2,89.5,99.7,89.8,
オホーツク,オホーツク,雄武町,内道外客,0.4,0.6,0.8,0.8,0.7,0.6,3.3,2.6,4.1,3.5,3.5,3,23.9,5.8,412.1,
オホーツク,オホーツク,雄武町,内道内客,7.1,7.5,7.1,8,10,6.4,3.6,3.7,2,3.3,2.7,4.2,65.6,93.9,69.9,
オホーツク,オホーツク,雄武町,内日帰客,6.6,7,6.7,7.3,9.2,6,5.8,5.4,5.5,6.1,5.3,6.4,77.3,87.5,88.3,
オホーツク,オホーツク,雄武町,内宿泊客,0.9,1.1,1.2,1.5,1.5,1,1.1,0.9,0.6,0.7,0.9,0.8,12.2,12.2,100,
オホーツク,オホーツク,雄武町,宿泊客延数,0.9,1.1,1.2,1.5,1.5,1,1.1,0.9,0.6,0.7,0.9,0.8,12.2,12.2,100,
オホーツク,オホーツク,大空町,入込総数,68.8,209.9,121,173.5,274.1,140.9,93.2,57.9,38.1,40.4,56.3,55.1,1329.2,1171.4,113.5,
オホーツク,オホーツク,大空町,内道外客,24.2,55.8,41.3,71.1,106.4,60.3,34.8,22.1,15.4,17.3,24.1,22.7,495.5,489.8,101.2,
オホーツク,オホーツク,大空町,内道内客,44.6,154.1,79.7,102.4,167.7,80.6,58.4,35.8,22.7,23.1,32.2,32.4,833.7,681.6,122.3,
オホーツク,オホーツク,大空町,内日帰客,68.1,208.7,119.8,171.8,271.3,139.3,91.5,56.6,37.5,39.6,55.2,54.5,1313.9,1159.1,113.4,
オホーツク,オホーツク,大空町,内宿泊客,0.7,1.2,1.2,1.7,2.8,1.6,1.7,1.3,0.6,0.8,1.1,0.6,15.3,12.3,124.4,
オホーツク,オホーツク,大空町,宿泊客延数,0.7,1.2,1.2,1.7,2.8,1.6,1.7,1.3,0.6,0.8,1.1,0.6,15.3,12.9,118.6,
十勝,十勝,帯広市,入込総数,166.4,253.7,274.6,596.6,779,253.6,138.50000000000,103.40000000000,92.70000000000,72.10000000000,100.40000000000,94.40000000000,2925.4,2704.2,108.2,
十勝,十勝,帯広市,内道外客,59.7,91,98.5,214,279.5,91,48.30000000000,36.10000000000,32.40000000000,25.20000000000,35.00000000000,32.90000000000,1043.6,900.7,115.9,
十勝,十勝,帯広市,内道内客,106.7,162.7,176.1,382.6,499.5,162.6,90.20000000000,67.30000000000,60.30000000000,46.90000000000,65.40000000000,61.50000000000,1881.8,1803.5,104.3,
十勝,十勝,帯広市,内日帰客,100.9,171.6,189.6,503.9,677.5,182.3,55.20000000000,29.80000000000,26.20000000000,3.80000000000,30.60000000000,26.50000000000,1997.9,1857.8,107.5,
十勝,十勝,帯広市,内宿泊客,65.5,82.1,85,92.7,101.5,71.3,83.30000000000,73.60000000000,66.50000000000,68.30000000000,69.80000000000,67.90000000000,927.5,846.4,109.6,
十勝,十勝,帯広市,宿泊客延数,82.2,102.1,110.9,121.8,136.4,98,123.00000000000,108.80000000000,94.60000000000,99.90000000000,100.10000000000,92.40000000000,1270.2,1140.5,111.4,
十勝,十勝,音更町,入込総数,112.6,145.8,143.3,180.6,192.9,129.7,111.20000000000,87.10000000000,69.30000000000,91.00000000000,147.10000000000,83.10000000000,1493.7,1543.4,96.8,
十勝,十勝,音更町,内道外客,16.6,26,38.8,51.8,39.6,26.1,27.60000000000,14.40000000000,13.80000000000,19.10000000000,37.60000000000,19.50000000000,330.9,335.7,98.6,
十勝,十勝,音更町,内道内客,96,119.8,104.5,128.8,153.3,103.6,83.60000000000,72.70000000000,55.50000000000,71.90000000000,109.50000000000,63.60000000000,1162.8,1207.7,96.3,
十勝,十勝,音更町,内日帰客,87.1,113.1,108.5,138.6,146.3,100.7,75.70000000000,53.90000000000,36.10000000000,56.60000000000,111.30000000000,48.90000000000,1076.8,1121.6,96,
十勝,十勝,音更町,内宿泊客,25.5,32.7,34.8,42,46.6,29,35.50000000000,33.20000000000,33.20000000000,34.40000000000,35.80000000000,34.20000000000,416.9,421.8,98.8,
十勝,十勝,音更町,宿泊客延数,26.9,34.4,36.5,44.5,50.3,31.3,36.90000000000,35.70000000000,35.20000000000,36.10000000000,37.20000000000,35.90000000000,440.9,442,99.8,
