area,promotion_bureau,commune,type,april,may,june,july,august,september,october,november,december,january,february,march,sum,previous_year,comparison_with_previous_year
道央,胆振,白老町,内日帰客,107.7,152.7,206,127.3,156.5,173.3,136.3,111.3,99.1,84.5,71.4,68.7,1494.8,1421,105.20000000000,
道央,胆振,白老町,内宿泊客,6.6,9.2,8.9,10.4,10.7,9.7,9.7,8.1,7.9,8.9,6.7,5.2,102,84.4,120.90000000000,
道央,胆振,白老町,宿泊客延数,6.6,9.2,8.9,10.4,10.7,9.7,9.70000000000,8.10000000000,7.90000000000,8.90000000000,6.70000000000,5.20000000000,102,84.4,120.90000000000,
道央,胆振,厚真町,入込総数,5.7,11,36.7,15.9,16.5,15.8,9.7,4.3,3.9,4,5.2,3.6,132.3,138.8,95.30000000000,
道央,胆振,厚真町,内道外客,0.1,0.4,0.6,0.6,0.6,0.5,0.3,0.1,0,0,0,0,3.2,3.3,97.00000000000,
道央,胆振,厚真町,内道内客,5.6,10.6,36.1,15.3,15.9,15.3,9.4,4.2,3.9,4,5.2,3.6,129.1,135.5,95.30000000000,
道央,胆振,厚真町,内日帰客,5.2,10.2,36,14.9,15.5,14.9,9,3.6,3.2,3.4,4.8,3.2,123.9,130.7,94.80000000000,
道央,胆振,厚真町,内宿泊客,0.5,0.8,0.7,1,1,0.9,0.70000000000,0.70000000000,0.70000000000,0.60000000000,0.40000000000,0.40000000000,8.4,8.1,103.70000000000,
道央,胆振,厚真町,宿泊客延数,0.5,0.8,0.7,1,1,0.9,0.70000000000,0.70000000000,0.70000000000,0.60000000000,0.40000000000,0.40000000000,8.4,8.1,103.70000000000,
道央,胆振,洞爺湖町,入込総数,131.2,230.8,250.1,342.3,370.4,238.6,243,170.3,161,148.4,70.5,47,2403.6,2592.3,92.70000000000,
道央,胆振,洞爺湖町,内道外客,75.2,153.7,166.6,208.5,253.8,151.4,154.7,105.6,113,96.9,37.8,5.8,1523,1700.8,89.50000000000,
道央,胆振,洞爺湖町,内道内客,56,77.1,83.5,133.8,116.6,87.2,88.3,64.7,48,51.5,32.7,41.2,880.6,891.5,98.80000000000,
道央,胆振,洞爺湖町,内日帰客,90.4,170.4,189.7,275.7,304.5,183.8,184.6,120.1,109,91.5,44.9,35.6,1800.2,1917.5,93.90000000000,
道央,胆振,洞爺湖町,内宿泊客,40.8,60.4,60.4,66.6,65.9,54.8,58.4,50.2,52,56.9,25.6,11.4,603.4,674.8,89.40000000000,
道央,胆振,洞爺湖町,宿泊客延数,43,63.5,63,70.3,72.6,58.2,61.70000000000,52.70000000000,57.20000000000,63.00000000000,27.80000000000,12.40000000000,645.4,722.6,89.30000000000,
道央,胆振,安平町,入込総数,88.2,163.1,132.2,161.1,169.1,137.2,95.5,60.4,31.4,36.9,51.5,46.8,1173.4,358.3,327.50000000000,
道央,胆振,安平町,内道外客,9.6,20,19.5,23.7,22.6,19.2,2.5,11.5,6.1,3.2,4.2,5.9,148,58.5,253.00000000000,
道央,胆振,安平町,内道内客,78.6,143.1,112.7,137.4,146.5,118,93,48.9,25.3,33.7,47.3,40.9,1025.4,299.8,342.00000000000,
道央,胆振,安平町,内日帰客,87.6,161.3,130.9,158.3,163.8,133.9,94.7,60.1,31.2,36.6,51.4,46.7,1156.5,340.8,339.30000000000,
道央,胆振,安平町,内宿泊客,0.6,1.8,1.3,2.8,5.3,3.3,0.8,0.3,0.2,0.3,0.1,0.1,16.9,17.5,96.60000000000,
道央,胆振,安平町,宿泊客延数,0.7,1.9,1.4,3.1,5.5,3.4,1.00000000000,0.60000000000,0.40000000000,0.40000000000,0.20000000000,0.10000000000,18.7,20.7,90.30000000000,
道央,胆振,むかわ町,入込総数,7.8,15.5,9.1,19.7,23.5,21.3,12.2,16.9,5.6,4.5,4.4,4.1,144.6,191.7,75.40000000000,
道央,胆振,むかわ町,内道外客,0.4,0.5,0.4,0.6,0.7,0.4,0.5,0.4,0.3,0.2,0.2,0.2,4.8,5.9,81.40000000000,
道央,胆振,むかわ町,内道内客,7.4,15,8.7,19.1,22.8,20.9,11.7,16.5,5.3,4.3,4.2,3.9,139.8,185.8,75.20000000000,
道央,胆振,むかわ町,内日帰客,7.2,13.5,7.8,16.1,16.8,18.8,11.1,16.3,5,3.8,4,3.8,124.2,176.1,70.50000000000,
道央,胆振,むかわ町,内宿泊客,0.6,2,1.3,3.6,6.7,2.5,1.1,0.6,0.6,0.7,0.4,0.3,20.4,15.6,130.80000000000,
道央,胆振,むかわ町,宿泊客延数,0.6,2,1.3,3.6,6.7,2.5,1.10000000000,0.60000000000,0.60000000000,0.70000000000,0.40000000000,0.30000000000,20.4,15.6,130.80000000000,
道央,日高,日高町,入込総数,26.7,50.8,34,47,62.8,43.1,40.90000000000,23.60000000000,18.20000000000,28.90000000000,23.50000000000,16.90000000000,416.4,426.6,97.60000000000,
道央,日高,日高町,内道外客,4.9,8.7,6,7.3,9.6,6.9,6.50000000000,4.50000000000,3.90000000000,5.70000000000,4.80000000000,3.50000000000,72.3,73.8,98.00000000000,
道央,日高,日高町,内道内客,21.8,42.1,28,39.7,53.2,36.2,34.40000000000,19.10000000000,14.30000000000,23.20000000000,18.70000000000,13.40000000000,344.1,352.8,97.50000000000,
道央,日高,日高町,内日帰客,22.8,46.3,31.3,41.1,55.5,38.8,39.50000000000,22.10000000000,17.30000000000,26.80000000000,22.50000000000,16.70000000000,380.7,390.8,97.40000000000,
道央,日高,日高町,内宿泊客,3.9,4.5,2.7,5.9,7.3,4.3,1.40000000000,1.50000000000,0.90000000000,2.10000000000,1.00000000000,0.20000000000,35.7,35.8,99.70000000000,
道央,日高,日高町,宿泊客延数,6.4,6.2,3.1,6.9,9.9,5.2,2.50000000000,2.40000000000,1.50000000000,3.80000000000,2.10000000000,0.50000000000,50.5,54.9,92.00000000000,
道央,日高,平取町,入込総数,19,33.2,25.6,26,34.9,32.1,23.00000000000,14.10000000000,9.10000000000,9.00000000000,12.30000000000,8.90000000000,247.2,217.2,113.80000000000,
道央,日高,平取町,内道外客,1.6,2.8,2.2,2.2,2.9,2.7,2.90000000000,1.80000000000,1.20000000000,1.20000000000,1.60000000000,1.10000000000,24.2,20.5,118.00000000000,
道央,日高,平取町,内道内客,17.4,30.4,23.4,23.8,32,29.4,20.10000000000,12.30000000000,7.90000000000,7.80000000000,10.70000000000,7.80000000000,223,196.7,113.40000000000,
道央,日高,平取町,内日帰客,18.3,32.3,24.5,24.6,33.6,31.5,22.10000000000,13.70000000000,8.70000000000,8.50000000000,11.80000000000,8.70000000000,238.3,209.1,114.00000000000,
道央,日高,平取町,内宿泊客,0.7,0.9,1.1,1.4,1.3,0.6,0.90000000000,0.40000000000,0.40000000000,0.50000000000,0.50000000000,0.20000000000,8.9,8.1,109.90000000000,
道央,日高,平取町,宿泊客延数,0.7,0.9,1.1,1.4,1.3,0.6,0.90000000000,0.40000000000,0.40000000000,0.50000000000,0.50000000000,0.20000000000,8.9,8.1,109.90000000000,
道央,日高,新冠町,入込総数,32,62.8,29.1,44.4,52.1,39.6,24.80000000000,18.60000000000,11.30000000000,12.30000000000,11.20000000000,12.10000000000,350.3,369.9,94.70000000000,
道央,日高,新冠町,内道外客,3.7,7.6,3.9,5.5,7.1,5.4,2.70000000000,2.00000000000,1.20000000000,1.30000000000,1.20000000000,1.30000000000,42.9,44.7,96.00000000000,
道央,日高,新冠町,内道内客,28.3,55.2,25.2,38.9,45,34.2,22.10000000000,16.60000000000,10.10000000000,11.00000000000,10.00000000000,10.80000000000,307.4,325.2,94.50000000000,
道央,日高,新冠町,内日帰客,31.3,60.6,27.2,41.5,48.6,36.7,23.20000000000,17.60000000000,10.30000000000,11.10000000000,9.90000000000,11.00000000000,329,354.6,92.80000000000,
道央,日高,新冠町,内宿泊客,0.7,2.2,1.9,2.9,3.5,2.9,1.60000000000,1.00000000000,1.00000000000,1.20000000000,1.30000000000,1.10000000000,21.3,15.3,139.20000000000,
道央,日高,新冠町,宿泊客延数,0.9,2.5,2.1,3.3,4,3.3,1.90000000000,1.30000000000,1.20000000000,1.80000000000,1.50000000000,1.30000000000,25.1,18.8,133.50000000000,
道央,日高,浦河町,入込総数,9.1,27.3,9.8,16,31.3,14,8.30000000000,6.30000000000,6.40000000000,5.30000000000,4.50000000000,5.40000000000,143.7,135.5,106.10000000000,
道央,日高,浦河町,内道外客,4.4,7.7,4.8,6,8.3,6.4,5.00000000000,3.80000000000,3.20000000000,3.10000000000,2.30000000000,3.60000000000,58.6,54.3,107.90000000000,
道央,日高,浦河町,内道内客,4.7,19.6,5,10,23,7.6,3.30000000000,2.50000000000,3.20000000000,2.20000000000,2.20000000000,1.80000000000,85.1,81.2,104.80000000000,
道央,日高,浦河町,内日帰客,4.2,21.4,4.8,8.4,21.9,7.1,2.70000000000,1.80000000000,2.90000000000,2.10000000000,1.60000000000,2.80000000000,81.7,71,115.10000000000,
道央,日高,浦河町,内宿泊客,4.9,5.9,5,7.6,9.4,6.9,5.60000000000,4.50000000000,3.50000000000,3.20000000000,2.90000000000,2.60000000000,62,64.5,96.10000000000,
道央,日高,浦河町,宿泊客延数,5.1,6.3,5.2,8.2,10,7.3,5.90000000000,4.70000000000,3.70000000000,3.50000000000,3.10000000000,2.80000000000,65.8,68.4,96.20000000000,
道央,日高,様似町,入込総数,6.4,14.1,8.3,10.7,34.3,7.6,6.20000000000,4.70000000000,4.10000000000,5.30000000000,4.50000000000,4.90000000000,111.1,100,111.10000000000,
道央,日高,様似町,内道外客,1.3,2.5,1.9,2.5,5.3,1.6,2.10000000000,1.80000000000,1.60000000000,1.80000000000,1.70000000000,1.80000000000,25.9,19.1,135.60000000000,
道央,日高,様似町,内道内客,5.1,11.6,6.4,8.2,29,6,4.10000000000,2.90000000000,2.50000000000,3.50000000000,2.80000000000,3.10000000000,85.2,80.9,105.30000000000,
道央,日高,様似町,内日帰客,5.8,12.8,7.1,9.1,31.8,6.6,5.60000000000,4.30000000000,3.70000000000,5.00000000000,4.00000000000,4.50000000000,100.3,89.5,112.10000000000,
道央,日高,様似町,内宿泊客,0.6,1.3,1.2,1.6,2.5,1,0.60000000000,0.40000000000,0.40000000000,0.30000000000,0.50000000000,0.40000000000,10.8,10.5,102.90000000000,
道央,日高,様似町,宿泊客延数,1.3,2,1.8,2.4,3.5,1.9,1.60000000000,1.30000000000,1.20000000000,1.10000000000,1.30000000000,1.30000000000,20.7,19,108.90000000000,
道央,日高,えりも町,入込総数,15.6,34.2,14.6,19.2,39.3,24.6,12.80000000000,5.50000000000,3.80000000000,2.60000000000,2.90000000000,2.90000000000,178,166.7,106.80000000000,
道央,日高,えりも町,内道外客,7.2,15.8,7,9.6,19.3,11.8,5.80000000000,2.40000000000,1.50000000000,1.00000000000,1.30000000000,1.20000000000,83.9,80.2,104.60000000000,
道央,日高,えりも町,内道内客,8.4,18.4,7.6,9.6,20,12.8,7.00000000000,3.10000000000,2.30000000000,1.60000000000,1.60000000000,1.70000000000,94.1,86.5,108.80000000000,
道央,日高,えりも町,内日帰客,14.9,32.8,13.5,17.3,36.4,22.9,11.50000000000,4.30000000000,2.60000000000,1.70000000000,2.00000000000,2.20000000000,162.1,153.4,105.70000000000,
道央,日高,えりも町,内宿泊客,0.7,1.4,1.1,1.9,2.9,1.7,1.30000000000,1.20000000000,1.20000000000,0.90000000000,0.90000000000,0.70000000000,15.9,13.3,119.50000000000,
道央,日高,えりも町,宿泊客延数,0.7,2.1,1.7,2.9,3.9,2.4,1.50000000000,1.40000000000,1.40000000000,1.00000000000,1.00000000000,0.90000000000,20.9,18.4,113.60000000000,
道央,日高,新ひだか町,入込総数,26.8,111.4,19.6,36.5,42.5,22.3,19.60000000000,16.60000000000,15.60000000000,14.00000000000,10.80000000000,11.10000000000,346.8,285.3,121.60000000000,
道央,日高,新ひだか町,内道外客,2.5,20.7,2.1,3.9,6.1,3.8,3.50000000000,1.70000000000,1.50000000000,1.50000000000,1.10000000000,1.20000000000,49.6,45,110.20000000000,
道央,日高,新ひだか町,内道内客,24.3,90.7,17.5,32.6,36.4,18.5,16.10000000000,14.90000000000,14.10000000000,12.50000000000,9.70000000000,9.90000000000,297.2,240.3,123.70000000000,
道央,日高,新ひだか町,内日帰客,25.4,105.1,18.4,33.1,36.3,19.3,18.00000000000,16.30000000000,15.40000000000,13.80000000000,10.60000000000,10.90000000000,322.6,263.1,122.60000000000,
道央,日高,新ひだか町,内宿泊客,1.4,6.3,1.2,3.4,6.2,3,1.60000000000,0.30000000000,0.20000000000,0.20000000000,0.20000000000,0.20000000000,24.2,22.2,109.00000000000,
道央,日高,新ひだか町,宿泊客延数,1.8,9.4,1.5,4.6,8,4,3.20000000000,1.10000000000,0.90000000000,1.00000000000,0.40000000000,0.40000000000,36.3,34.9,104.00000000000,
道南,渡島,函館市,入込総数,524.6,609.2,511.3,561.2,680.2,552.4,488.6,416.9,400.4,312.6,179.3,132.2,5368.9,5261.3,102.00000000000,
道南,渡島,函館市,内道外客,314.2,363.1,303.2,354.4,448.4,366,287,243,238,161.2,91.7,53.6,3223.8,3405.4,94.70000000000,
道南,渡島,函館市,内道内客,210.4,246.1,208.1,206.8,231.8,186.4,201.6,173.9,162.4,151.4,87.6,78.6,2145.1,1855.9,115.60000000000,
道南,渡島,函館市,内日帰客,253.6,270.6,205.8,143.9,251.1,243.5,260,204.8,186.5,134.7,64.6,51.2,2270.3,1787.7,127.00000000000,
道南,渡島,函館市,内宿泊客,271,338.6,305.5,417.3,429.1,308.9,228.6,212.1,213.9,177.9,114.7,81,3098.6,3473.6,89.20000000000,
道南,渡島,函館市,宿泊客延数,360.4,433.4,403.3,538.3,532.1,386.1,258.3,235.4,246,201,131.9,98,3824.2,4410,86.70000000000,
道南,渡島,北斗市,入込総数,84.3,146.5,58.2,85.4,83.1,67.7,66.3,41.8,32.4,30,25.9,19.7,741.3,758.1,97.80000000000,
道南,渡島,北斗市,内道外客,16.1,26.1,18.4,20.3,28.5,22.7,20.5,11.7,10.8,9.9,8.1,4.4,197.5,194.8,101.40000000000,
道南,渡島,北斗市,内道内客,68.2,120.4,39.8,65.1,54.6,45,45.8,30.1,21.6,20.1,17.8,15.3,543.8,563.3,96.50000000000,
道南,渡島,北斗市,内日帰客,77.1,139.4,51.7,77,71.5,59.4,57.4,34.7,25.7,24,21.2,17.1,656.2,659.7,99.50000000000,
道南,渡島,北斗市,内宿泊客,7.2,7.1,6.5,8.4,11.6,8.3,8.9,7.1,6.7,6,4.7,2.6,85.1,98.4,86.50000000000,
道南,渡島,北斗市,宿泊客延数,7.6,7.3,6.6,8.6,12.1,8.4,9.1,7.2,6.9,6.1,4.8,2.8,87.5,103.2,84.80000000000,
道南,渡島,松前町,入込総数,141.6,178.9,22,28.2,48.6,36,15.50000000000,8.90000000000,3.20000000000,6.60000000000,2.30000000000,2.10000000000,493.9,459.7,107.40000000000,
道南,渡島,松前町,内道外客,25.4,33.8,4.1,5.4,9.2,7.9,3,1.9,1,1.8,0.9,0.6,95,89.9,105.70000000000,
道南,渡島,松前町,内道内客,116.2,145.1,17.9,22.8,39.4,28.1,12.5,7,2.2,4.8,1.4,1.5,398.9,369.8,107.90000000000,
道南,渡島,松前町,内日帰客,139.7,158.7,21.1,26.6,42.2,34.3,14.4,8.2,2.4,6.1,2.2,1.7,457.6,419.2,109.20000000000,
道南,渡島,松前町,内宿泊客,1.9,20.2,0.9,1.6,6.4,1.7,1.1,0.7,0.8,0.5,0.1,0.4,36.3,40.5,89.60000000000,
道南,渡島,松前町,宿泊客延数,2.1,24.6,1.4,1.9,8,2,1.4,1.4,2.4,1.6,0.2,0.6,47.6,53.3,89.30000000000,
道南,渡島,福島町,入込総数,9.3,13.9,6.7,8.9,19.3,9.2,6.5,4.7,3.1,2.5,2.3,2.6,89,80.1,111.10000000000,
道南,渡島,福島町,内道外客,0.8,1.1,0.6,0.8,1.8,0.7,0.6,0.4,0.3,0.2,0.2,0.2,7.7,6.8,113.20000000000,
道南,渡島,福島町,内道内客,8.5,12.8,6.1,8.1,17.5,8.5,5.9,4.3,2.8,2.3,2.1,2.4,81.3,73.3,110.90000000000,
道南,渡島,福島町,内日帰客,9,13.5,6.5,8.6,18.7,8.9,6.3,4.6,3,2.4,2.2,2.5,86.2,77.5,111.20000000000,
道南,渡島,福島町,内宿泊客,0.3,0.4,0.2,0.3,0.6,0.3,0.2,0.1,0.1,0.1,0.1,0.1,2.8,2.6,107.70000000000,
道南,渡島,福島町,宿泊客延数,0.3,0.4,0.2,0.3,0.6,0.3,0.2,0.1,0.1,0.1,0.1,0.1,2.8,2.6,107.70000000000,
道南,渡島,知内町,入込総数,18,28,11.5,13.6,22.1,14.2,12.3,8.5,3.5,3.2,7.9,4.3,147.1,160.5,91.70000000000,
道南,渡島,知内町,内道外客,8.1,12.6,3.5,4.1,10,5.7,0.6,0.4,0.2,0.2,0.9,0.4,46.7,47.7,97.90000000000,
道南,渡島,知内町,内道内客,9.9,15.4,8,9.5,12.1,8.5,11.7,8.1,3.3,3,7,3.9,100.4,112.8,89.00000000000,
道南,渡島,知内町,内日帰客,15.8,25.2,10.3,12.2,20.8,12.8,11.1,7.7,3.3,3,6.7,3.9,132.8,145,91.60000000000,
道南,渡島,知内町,内宿泊客,2.2,2.8,1.2,1.4,1.3,1.4,1.2,0.8,0.2,0.2,1.2,0.4,14.3,15.5,92.30000000000,
道南,渡島,知内町,宿泊客延数,2.2,2.8,1.2,1.4,1.3,1.4,1.2,0.8,0.2,0.2,1.2,0.4,14.3,15.5,92.30000000000,
道南,渡島,木古内町,入込総数,59.9,121.3,44.4,50.9,78.6,61,54.5,33.9,22.3,31,22.3,25.8,605.9,573.3,105.70000000000,
道南,渡島,木古内町,内道外客,11.8,23.7,8.5,10,15.4,11.8,9.7,6.2,4,5.6,4,5,115.7,107.1,108.00000000000,
道南,渡島,木古内町,内道内客,48.1,97.6,35.9,40.9,63.2,49.2,44.8,27.7,18.3,25.4,18.3,20.8,490.2,466.2,105.10000000000,
道南,渡島,木古内町,内日帰客,58.5,119.9,43,49.7,77.6,59.8,53.9,33.4,22,30.7,22,25.5,596,564.2,105.60000000000,
道南,渡島,木古内町,内宿泊客,1.4,1.4,1.4,1.2,1,1.2,0.6,0.5,0.3,0.3,0.3,0.3,9.9,9.1,108.80000000000,
道南,渡島,木古内町,宿泊客延数,2.3,2.3,2.3,2,1.6,2,0.8,0.6,0.6,0.5,0.5,0.8,16.3,9.1,179.10000000000,
道南,渡島,七飯町,入込総数,193,261,201,234,290,246,252.3,168.3,137.5,127.4,93.7,58.4,2262.6,2331.5,97.00000000000,
道南,渡島,七飯町,内道外客,98,124,100,112,152,137,136.9,94.2,82.4,65.8,39.8,17.9,1160,1205.7,96.20000000000,
道南,渡島,七飯町,内道内客,95,137,101,122,138,109,115.4,74.1,55.1,61.6,53.9,40.5,1102.6,1125.8,97.90000000000,
道南,渡島,七飯町,内日帰客,182.6,246.3,189.4,223.6,275.8,232.9,237.9,160.4,128.2,119.8,90.3,57.3,2144.5,2208.5,97.10000000000,
道南,渡島,七飯町,内宿泊客,10.4,14.7,11.6,10.4,14.2,13.1,14.4,7.9,9.3,7.6,3.4,1.1,118.1,123,96.00000000000,
道南,渡島,七飯町,宿泊客延数,10.4,14.7,11.6,10.4,14.2,13.1,14.4,7.9,9.3,7.6,3.4,1.1,118.1,125,94.50000000000,
道南,渡島,鹿部町,入込総数,40.5,68.2,43.4,50.8,97.5,53.1,43.9,28.4,14.9,12.9,11.6,18,483.2,462.1,104.60000000000,
道南,渡島,鹿部町,内道外客,2.4,3.3,3.5,3.6,3.7,4.2,2.9,2.2,1.7,1.3,0.5,0.1,29.4,26.9,109.30000000000,
道南,渡島,鹿部町,内道内客,38.1,64.9,39.9,47.2,93.8,48.9,41,26.2,13.2,11.6,11.1,17.9,453.8,435.2,104.30000000000,
道南,渡島,鹿部町,内日帰客,37.3,64.3,39.9,47.3,93.4,48.9,40.2,25.2,12.3,10.7,10.5,17.1,447.1,431.9,103.50000000000,
道南,渡島,鹿部町,内宿泊客,3.2,3.9,3.5,3.5,4.1,4.2,3.7,3.2,2.6,2.2,1.1,0.9,36.1,30.2,119.50000000000,
道南,渡島,鹿部町,宿泊客延数,3.6,5,3.9,4.2,5.3,4.6,4.7,3.7,2.9,2.4,1.3,0.9,42.5,42.1,101.00000000000,
道南,渡島,森町,入込総数,54.3,221.5,58.4,73.6,88.6,81,62.6,49,39.9,52.2,46.4,19.2,846.7,892.9,94.80000000000,
道南,渡島,森町,内道外客,11.9,29,14.3,19.2,17.7,15.5,15,11.1,10.4,14.5,11.9,2.3,172.8,193.2,89.40000000000,
道南,渡島,森町,内道内客,42.4,192.5,44.1,54.4,70.9,65.5,47.6,37.9,29.5,37.7,34.5,16.9,673.9,699.7,96.30000000000,
道南,渡島,森町,内日帰客,49.2,215.8,52.5,64.3,81,74.2,56.6,45,35.5,47.2,42.6,17.6,781.5,822.7,95.00000000000,
道南,渡島,森町,内宿泊客,5.1,5.7,5.9,9.3,7.6,6.8,6,4,4.4,5,3.8,1.6,65.2,70.2,92.90000000000,
道南,渡島,森町,宿泊客延数,6.4,6.8,6.9,10.9,9.2,8,7.1,4.9,5.1,5.9,4.5,1.9,77.6,82.7,93.80000000000,
道南,渡島,八雲町,入込総数,44.3,92.8,43.8,61,79.4,54.7,52.1,29.9,20,19.7,20.6,14.8,533.1,564.5,94.40000000000,
道南,渡島,八雲町,内道外客,14.5,23.1,13.9,16.9,25.1,18.9,17.6,10.1,6.6,6.4,6.3,4.5,163.9,172.7,94.90000000000,
道南,渡島,八雲町,内道内客,29.8,69.7,29.9,44.1,54.3,35.8,34.5,19.8,13.4,13.3,14.3,10.3,369.2,391.8,94.20000000000,
道南,渡島,八雲町,内日帰客,42.4,90.2,41.8,58.4,75.2,52,49.6,28.1,18.4,18.2,19.4,13.5,507.2,538.8,94.10000000000,
道南,渡島,八雲町,内宿泊客,1.9,2.6,2,2.6,4.2,2.7,2.5,1.8,1.6,1.5,1.2,1.3,25.9,25.7,100.80000000000,
道南,渡島,八雲町,宿泊客延数,2.3,3,2.4,3.3,5.1,3.3,3,2,1.9,1.7,1.5,1.6,31.1,30.8,101.00000000000,
道南,渡島,長万部町,入込総数,30.5,58.5,42.7,62.1,52.1,46.5,49.5,33.5,22.2,22.3,16.5,5.6,442,492.8,89.70000000000,
道南,渡島,長万部町,内道外客,10.1,19.6,14.2,14,17.4,15.5,16.5,11,7.3,7.3,5.4,1.8,140.1,156.9,89.30000000000,
道南,渡島,長万部町,内道内客,20.4,38.9,28.5,48.1,34.7,31,33,22.5,14.9,15,11.1,3.8,301.9,335.9,89.90000000000,
道南,渡島,長万部町,内日帰客,29.4,56.7,41.1,60.3,49.6,44.8,47.8,32,21,20.9,15.6,4.9,424.1,475.7,89.20000000000,
道南,渡島,長万部町,内宿泊客,1.1,1.8,1.6,1.8,2.5,1.7,1.7,1.5,1.2,1.4,0.9,0.7,17.9,17.1,104.70000000000,
道南,渡島,長万部町,宿泊客延数,1.6,3.2,2.1,3.6,5.5,2.5,2.7,2.5,2.1,2.7,1.3,1.1,30.9,29.1,106.20000000000,
道南,檜山,江差町,入込総数,13.9,25.4,23.1,61,139.9,34.2,9,5,2.8,1.9,6.1,2.1,324.4,285.6,113.60000000000,
道南,檜山,江差町,内道外客,2.7,6.7,5.8,29.7,77.2,11,1.9,3.7,0.5,0.4,0.4,0.4,140.4,167,84.10000000000,
道南,檜山,江差町,内道内客,11.2,18.7,17.3,31.3,62.7,23.2,7.1,1.3,2.3,1.5,5.7,1.7,184,118.6,155.10000000000,
道南,檜山,江差町,内日帰客,12.3,23.4,21.1,58.7,137.4,31.9,7,3.5,1.7,0.9,5.3,1.1,304.3,272.3,111.80000000000,
道南,檜山,江差町,内宿泊客,1.6,2,2,2.3,2.5,2.3,2,1.5,1.1,1,0.8,1,20.1,13.3,151.10000000000,
道南,檜山,江差町,宿泊客延数,1.9,2.2,2.6,2.9,2.9,2.9,2.7,1.8,1.3,1.1,1.3,1.1,24.7,21.8,113.30000000000,
道南,檜山,上ノ国町,入込総数,24.1,35,19.8,23.8,34.9,25,20.1,11.9,10,9.2,8.9,9.7,232.4,208.1,111.70000000000,
道南,檜山,上ノ国町,内道外客,4.8,10.5,4,7.1,10.5,7.5,6,2.4,2,1.8,0.9,1,58.5,51.9,112.70000000000,
道南,檜山,上ノ国町,内道内客,19.3,24.5,15.8,16.7,24.4,17.5,14.1,9.5,8,7.4,8,8.7,173.9,156.2,111.30000000000,
道南,檜山,上ノ国町,内日帰客,23.9,34.7,19.5,23.4,34.4,24.6,20,11.8,9.9,9.2,8.9,9.7,230,206.4,111.40000000000,
道南,檜山,上ノ国町,内宿泊客,0.2,0.3,0.3,0.4,0.5,0.4,0.1,0.1,0.1,0,0,0,2.4,1.7,141.20000000000,
道南,檜山,上ノ国町,宿泊客延数,0.7,0.6,0.5,0.5,0.6,0.7,0.7,0.7,0.5,0.5,0.3,0.4,6.7,4.9,136.70000000000,
道南,檜山,厚沢部町,入込総数,14.2,20.8,15.5,22.1,25.5,19.3,18,12.4,8.3,7.5,8.2,10.2,182,178.5,102.00000000000,
道南,檜山,厚沢部町,内道外客,0.2,0.4,0.3,0.6,0.6,0.3,0.3,0.2,0.1,0.1,0.1,0.1,3.3,3.2,103.10000000000,
道南,檜山,厚沢部町,内道内客,14,20.4,15.2,21.5,24.9,19,17.7,12.2,8.2,7.4,8.1,10.1,178.7,175.3,101.90000000000,
道南,檜山,厚沢部町,内日帰客,13.4,19.8,15,21.1,23.6,18.5,17.2,12.1,8.1,7.3,8,10.1,174.2,170.9,101.90000000000,
道南,檜山,厚沢部町,内宿泊客,0.8,1,0.5,1,1.9,0.8,0.8,0.3,0.2,0.2,0.2,0.1,7.8,7.6,102.60000000000,
道南,檜山,厚沢部町,宿泊客延数,1.1,1.6,1.1,1.6,3,1.2,0.8,0.4,0.4,0.3,0.3,0.2,12,11.8,101.70000000000,
道南,檜山,乙部町,入込総数,7.4,10.4,7,9.7,26.5,10.6,6.9,4.2,2.9,3,2.5,2.7,93.8,93.1,100.80000000000,
道南,檜山,乙部町,内道外客,1,1.4,1,1.3,3.5,1.5,0.9,0.5,0.4,0.4,0.3,0.4,12.6,12.4,101.60000000000,
道南,檜山,乙部町,内道内客,6.4,9,6,8.4,23,9.1,6,3.7,2.5,2.6,2.2,2.3,81.2,80.7,100.60000000000,
道南,檜山,乙部町,内日帰客,6.8,9.6,6.4,9,25.5,9.9,6,3.6,2.6,2.7,2.2,2.5,86.8,84.4,102.80000000000,
道南,檜山,乙部町,内宿泊客,0.6,0.8,0.6,0.7,1,0.7,0.9,0.6,0.3,0.3,0.3,0.2,7,8.7,80.50000000000,
道南,檜山,乙部町,宿泊客延数,0.8,0.9,0.8,1,1.3,1.1,1,0.7,0.4,0.3,0.3,0.3,8.9,10.6,84.00000000000,
道南,檜山,奥尻町,入込総数,1.5,2.8,2.7,4.4,5.6,2.8,2.1,1.4,1.2,1,1,1.2,27.7,32.6,85.00000000000,
道南,檜山,奥尻町,内道外客,0.3,1,1.5,3.5,0.9,0.9,0.5,0.1,0,0.1,0.1,0,8.9,7,127.10000000000,
道南,檜山,奥尻町,内道内客,1.2,1.8,1.2,0.9,4.7,1.9,1.6,1.3,1.2,0.9,0.9,1.2,18.8,25.6,73.40000000000,
道南,檜山,奥尻町,内日帰客,0,0,0,0.4,9.9999999999999645E-2,9.9999999999999645E-2,0.1,0,0,0,0,0,0.7,0.8,87.50000000000,
道南,檜山,奥尻町,内宿泊客,1.5,2.8,2.7,4,5.5,2.7,2,1.4,1.2,1,1,1.2,27,31.8,84.90000000000,
道南,檜山,奥尻町,宿泊客延数,1.6,3,2.9,4.2,5.8,2.9,2.2,1.5,1.3,1.1,1,1.2,28.7,34,84.40000000000,
